id,Tipus,tp,tb,tt
1705,BEMB,3117,2072,5189
1706,BEMB,3368,2001,5369
1707,BEMB,2927,2189,5115
1708,BEMB,2940,2022,4962
1709,BEMB,3173,2422,5596
1710,BEMB,3773,2047,5820
1711,BEMB,3276,2549,5826
1712,BEMB,3348,2498,5847
1713,BEMB,3546,2171,5717
1714,BEMB,3074,2061,5135
1715,BEMB,3114,1771,4885
1716,BEMB,3543,2138,5682
1717,BEMB,3354,2523,5877
1718,BEMB,3154,1976,5130
1719,BEMB,3012,2037,5050
1720,BEMB,3142,1897,5039
1721,BEMB,3403,2235,5639
1722,BEMB,3204,2495,5699
1723,BEMB,3527,2101,5629
1724,BEMB,3844,2298,6142
1725,BEMB,3363,1826,5189
1726,BEMB,2897,2561,5457
1727,BEMB,2651,2102,4753
1728,BEMB,3461,2195,5655
1729,BEMB,3656,1478,5134
1730,BEMB,2888,2151,5039
1731,BEMB,3042,2107,5149
1732,BEMB,3286,2528,5814
1733,BEMB,3496,2109,5605
1734,BEMB,3491,2309,5800
1735,BEMB,3190,1729,4919
1736,BEMB,3235,2183,5417
1737,BEMB,3284,2663,5947
1738,BEMB,3490,2116,5606
1739,BEMB,2845,2114,4960
1740,BEMB,3144,2346,5490
1741,BEMB,3557,2023,5580
1742,BEMB,3190,2168,5359
1743,BEMB,3049,2199,5248
1744,BEMB,3550,1750,5300
1745,BEMB,3475,2662,6137
1746,BEMB,3416,2395,5811
1747,BEMB,3117,2194,5311
1748,BEMB,3256,2057,5313
1749,BEMB,3152,2627,5779
1750,BEMB,3191,1916,5107
1751,BEMB,3019,1975,4995
1752,BEMB,3469,2305,5774
1753,BEMB,3228,1964,5192
1754,BEMB,3423,2079,5502
1755,BEMB,3115,2050,5165
1756,BEMB,3260,2585,5845
1757,BEMB,3126,2339,5465
1758,BEMB,3006,2163,5168
1759,BEMB,3725,2346,6072
1760,BEMB,3364,2343,5706
1761,BEMB,3707,2380,6087
1762,BEMB,3372,2544,5916
1763,BEMB,3389,1762,5151
1764,BEMB,3242,2347,5589
1765,BEMB,3115,2176,5292
1766,BEMB,3382,1949,5331
1767,BEMB,2888,1818,4706
1768,BEMB,3426,2026,5452
1769,BEMB,3536,1953,5489
1770,BEMB,3006,1949,4955
1771,BEMB,3196,2236,5432
1772,BEMB,3325,2725,6050
1773,BEMB,3232,1977,5209
1774,BEMB,3473,1979,5452
1775,BEMB,3398,2196,5595
1776,BEMB,2853,1758,4611
1777,BEMB,3390,2387,5777
1778,BEMB,3069,2267,5335
1779,BEMB,3476,2530,6006
1780,BEMB,3656,2486,6142
1781,BEMB,3012,2423,5435
1782,BEMB,2683,1995,4677
1783,BEMB,3012,2528,5539
1784,BEMB,2906,2271,5177
1785,BEMB,3058,1849,4907
1786,BEMB,3191,1938,5130
1787,BEMB,3315,2466,5781
1788,BEMB,3496,2306,5802
1789,BEMB,3514,2000,5513
1790,BEMB,2979,2413,5392
1791,BEMB,3407,2482,5889
1792,BEMB,2954,2084,5038
1793,BEMB,2980,2655,5635
1794,BEMB,2881,2141,5022
1795,BEMB,3444,2266,5710
1796,BEMB,2994,2099,5093
1797,BEMB,3574,2621,6195
1798,BEMB,3188,2285,5474
1799,BEMB,3738,2200,5938
1800,BEMB,3137,2289,5426
1801,BEMB,3193,2578,5771
1802,BEMB,3274,2074,5348
1803,BEMB,3563,2276,5840
1804,BEMB,3081,2495,5576
1805,BEMB,3434,2342,5776
1806,BEMB,2612,2372,4984
1807,BEMB,3155,2055,5209
1808,BEMB,3019,2432,5451
1809,BEMB,3595,2227,5822
1810,BEMB,2899,2277,5176
1811,BEMB,3011,2346,5356
1812,BEMB,3157,2295,5452
1813,BEMB,3258,2438,5696
1814,BEMB,3037,2252,5289
1815,BEMB,3028,2497,5525
1816,BEMB,3382,2334,5716
1817,BEMB,3125,1905,5030
1818,BEMB,3296,2177,5473
1819,BEMB,3229,2888,6117
1820,BEMB,3452,2026,5478
1821,BEMB,3154,2642,5796
1822,BEMB,3376,1932,5309
1823,BEMB,3289,2310,5599
1824,BEMB,3252,2288,5540
1825,BEMB,3067,2172,5239
1826,BEMB,3476,2058,5534
1827,BEMB,3365,2130,5494
1828,BEMB,3103,2561,5663
1829,BEMB,2998,2242,5240
1830,BEMB,3183,1758,4941
1831,BEMB,3188,2546,5734
1832,BEMB,2892,2172,5064
1833,BEMB,2546,2210,4756
1834,BEMB,3280,2130,5410
1835,BEMB,3306,2110,5416
1836,BEMB,3082,1934,5016
1837,BEMB,3060,2118,5178
1838,BEMB,2930,2218,5149
1839,BEMB,3104,1912,5016
1840,BEMB,3169,2135,5304
1841,BEMB,2996,2166,5162
1842,BEMB,2949,2385,5334
1843,BEMB,3116,1861,4976
1844,BEMB,3509,2089,5597
1845,BEMB,3296,1989,5285
1846,BEMB,3205,2493,5698
1847,BEMB,3212,2071,5283
1848,BEMB,3161,2102,5264
1849,BEMB,2964,2265,5229
1850,BEMB,3568,2166,5734
1851,BEMB,3304,1992,5295
1852,BEMB,3575,2153,5728
1853,BEMB,3418,2157,5575
1854,BEMB,3431,2384,5815
1855,BEMB,2898,1970,4868
1856,BEMB,2817,2232,5048
1857,BEMB,2918,2130,5048
1858,BEMB,3323,1775,5098
1859,BEMB,3335,2321,5657
1860,BEMB,3386,1841,5227
1861,BEMB,3282,1956,5237
1862,BEMB,3308,2461,5769
1863,BEMB,3401,1981,5382
1864,BEMB,3119,2223,5342
1865,BEMB,2939,2338,5277
1866,BEMB,3381,2203,5584
1867,BEMB,3459,2284,5744
1868,BEMB,2747,2207,4955
1869,BEMB,3104,1932,5035
1870,BEMB,3277,2297,5575
1871,BEMB,3361,2428,5789
1872,BEMB,3029,2476,5505
1873,BEMB,3630,2194,5824
1874,BEMB,2969,2225,5194
1875,BEMB,2946,2173,5119
1876,BEMB,2990,2461,5451
1877,BEMB,3051,2002,5053
1878,BEMB,3485,2021,5506
1879,BEMB,3346,2068,5413
1880,BEMB,3435,2254,5689
1881,BEMB,2989,2213,5202
1882,BEMB,3616,2227,5843
1883,BEMB,3223,2162,5385
1884,BEMB,3206,2115,5321
1885,BEMB,3274,2739,6013
1886,BEMB,3088,2222,5311
1887,BEMB,3518,2188,5707
1888,BEMB,3582,2450,6032
1889,BEMB,3131,2433,5564
1890,BEMB,3912,2327,6239
1891,BEMB,3356,2333,5688
1892,BEMB,3717,1977,5694
1893,BEMB,3457,2346,5802
1894,BEMB,3542,2062,5604
1895,BEMB,3289,2325,5614
1896,BEMB,2965,2036,5001
1897,BEMB,3182,2099,5281
1898,BEMB,3409,1783,5191
1899,BEMB,3180,2397,5577
1900,BEMB,2854,1931,4785
1901,BEMB,3304,2147,5451
1902,BEMB,3123,2080,5202
1903,BEMB,3190,2235,5425
1904,BEMB,2995,2138,5133
1905,BEMB,3462,1964,5425
1906,BEMB,2911,1799,4710
1907,BEMB,3378,2387,5765
1908,BEMB,3427,1970,5397
1909,BEMB,3119,2539,5658
1910,BEMB,3328,2138,5466
1911,BEMB,3253,2224,5477
1912,BEMB,3206,2442,5648
1913,BEMB,3206,2167,5372
1914,BEMB,3589,2032,5621
1915,BEMB,3186,2408,5594
1916,BEMB,3095,2182,5277
1917,BEMB,3482,2221,5703
1918,BEMB,3331,1856,5187
1919,BEMB,3047,2273,5320
1920,BEMB,3138,1928,5065
1921,BEMB,2678,1701,4379
1922,BEMB,3151,2066,5218
1923,BEMB,3187,2157,5344
1924,BEMB,3183,2166,5349
1925,BEMB,2844,1768,4612
1926,BEMB,3174,2247,5421
1927,BEMB,3722,2079,5801
1928,BEMB,3173,2169,5341
1929,BEMB,3160,1923,5083
1930,BEMB,3366,2164,5530
1931,BEMB,3252,2263,5515
1932,BEMB,2715,1911,4626
1933,BEMB,3234,1826,5060
1934,BEMB,3427,2475,5902
1935,BEMB,3113,2517,5630
1936,BEMB,2912,2192,5104
1937,BEMB,3400,2531,5932
1938,BEMB,3223,1870,5093
1939,BEMB,2807,2429,5236
1940,BEMB,3188,1966,5154
1941,BEMB,3605,2185,5790
1942,BEMB,3187,2152,5339
1943,BEMB,3500,2206,5706
1944,BEMB,3061,2314,5375
1945,BEMB,3663,1894,5557
1946,BEMB,3353,2808,6161
1947,BEMB,3291,1642,4933
1948,BEMB,3284,2170,5454
1949,BEMB,3145,2225,5369
1950,BEMB,3151,2128,5279
1951,BEMB,2758,1904,4662
1952,BEMB,3549,1937,5486
1953,BEMB,3225,1888,5113
1954,BEMB,3200,1831,5031
1955,BEMB,3061,1467,4528
1956,BEMB,3171,2267,5438
1957,BEMB,3123,2284,5407
1958,BEMB,3133,2533,5666
1959,BEMB,3116,2065,5181
1960,BEMB,3438,2044,5482
1961,BEMB,3314,1998,5312
1962,BEMB,3244,2759,6003
1963,BEMB,3325,1935,5260
1964,BEMB,3185,1837,5022
1965,BEMB,3460,2410,5870
1966,BEMB,3277,2130,5407
1967,BEMB,3390,1460,4850
1968,BEMB,3637,1991,5628
1969,BEMB,3397,2627,6024
1970,BEMB,3156,1817,4973
1971,BEMB,3386,1896,5283
1972,BEMB,3569,2189,5758
1973,BEMB,3559,2469,6028
1974,BEMB,3201,2250,5451
1975,BEMB,2489,2161,4650
1976,BEMB,3556,2382,5938
1977,BEMB,3475,2456,5930
1978,BEMB,3150,2378,5528
1979,BEMB,2890,2505,5395
1980,BEMB,3054,1643,4697
1981,BEMB,2995,2050,5045
1982,BEMB,3411,2003,5414
1983,BEMB,2891,1897,4788
1984,BEMB,3224,2212,5435
1985,BEMB,3423,1930,5352
1986,BEMB,3151,2248,5398
1987,BEMB,2765,2238,5003
1988,BEMB,2823,1684,4508
1989,BEMB,3525,2971,6495
1990,BEMB,3253,2434,5687
1991,BEMB,3245,1940,5185
1992,BEMB,3223,2224,5447
1993,BEMB,3086,2081,5167
1994,BEMB,3149,2174,5324
1995,BEMB,3089,1972,5061
1996,BEMB,3548,1234,4782
1997,BEMB,3485,2509,5994
1998,BEMB,3699,2289,5988
1999,BEMB,3098,1769,4866
2000,BEMB,3347,2262,5609
2001,MEBB,4222,1555,5777
2002,MEBB,4269,1550,5819
2003,MEBB,4302,1415,5717
2004,MEBB,4295,1517,5813
2005,MEBB,4250,1532,5782
2006,MEBB,4341,1735,6076
2007,MEBB,4133,2091,6224
2008,MEBB,4252,1327,5578
2009,MEBB,4053,1462,5514
2010,MEBB,4123,1166,5289
2011,MEBB,3958,1631,5589
2012,MEBB,4244,1454,5698
2013,MEBB,3988,1328,5316
2014,MEBB,3937,1458,5395
2015,MEBB,4439,1771,6210
2016,MEBB,4361,2078,6439
2017,MEBB,4239,1593,5832
2018,MEBB,3928,1332,5260
2019,MEBB,4548,1176,5723
2020,MEBB,4479,1620,6099
2021,MEBB,3985,1595,5581
2022,MEBB,3918,1234,5152
2023,MEBB,4031,1449,5479
2024,MEBB,4455,1265,5720
2025,MEBB,3847,1290,5137
2026,MEBB,4405,1310,5715
2027,MEBB,4167,1541,5708
2028,MEBB,3746,1717,5463
2029,MEBB,4269,1350,5619
2030,MEBB,4281,1202,5483
2031,MEBB,4950,1442,6392
2032,MEBB,4420,1526,5946
2033,MEBB,4350,1211,5561
2034,MEBB,4243,1475,5717
2035,MEBB,4414,1406,5820
2036,MEBB,4106,1656,5762
2037,MEBB,4142,882,5024
2038,MEBB,3798,1809,5607
2039,MEBB,4181,1584,5764
2040,MEBB,4094,1884,5978
2041,MEBB,4015,1051,5066
2042,MEBB,4219,1560,5779
2043,MEBB,4528,1089,5617
2044,MEBB,4418,1369,5787
2045,MEBB,4237,1088,5326
2046,MEBB,4654,1315,5969
2047,MEBB,4411,893,5305
2048,MEBB,4093,1463,5555
2049,MEBB,4268,1450,5718
2050,MEBB,4468,1393,5861
2051,MEBB,3941,1271,5212
2052,MEBB,4497,1328,5825
2053,MEBB,4162,1719,5881
2054,MEBB,4473,1684,6158
2055,MEBB,3913,1270,5183
2056,MEBB,4288,1207,5495
2057,MEBB,3827,1394,5221
2058,MEBB,4361,1226,5588
2059,MEBB,4042,1583,5625
2060,MEBB,4206,1684,5890
2061,MEBB,4419,1425,5844
2062,MEBB,4150,1189,5339
2063,MEBB,4472,1527,6000
2064,MEBB,3947,1036,4983
2065,MEBB,4187,912,5099
2066,MEBB,4222,1439,5661
2067,MEBB,3601,1347,4949
2068,MEBB,4044,1460,5504
2069,MEBB,4554,1426,5980
2070,MEBB,4439,1878,6317
2071,MEBB,4357,1817,6174
2072,MEBB,4624,1972,6596
2073,MEBB,4112,1419,5531
2074,MEBB,3897,849,4746
2075,MEBB,4231,1297,5529
2076,MEBB,4228,1554,5782
2077,MEBB,4111,1060,5171
2078,MEBB,4560,1546,6106
2079,MEBB,4610,1562,6172
2080,MEBB,4268,1026,5294
2081,MEBB,4263,1510,5773
2082,MEBB,4099,1307,5406
2083,MEBB,4117,1712,5829
2084,MEBB,4488,1903,6391
2085,MEBB,4282,1200,5482
2086,MEBB,4640,1402,6042
2087,MEBB,4031,1444,5474
2088,MEBB,4135,1429,5564
2089,MEBB,4188,1434,5622
2090,MEBB,4314,1367,5681
2091,MEBB,4442,1475,5917
2092,MEBB,4130,1352,5482
2093,MEBB,4188,1904,6092
2094,MEBB,3955,1743,5699
2095,MEBB,4841,992,5833
2096,MEBB,3591,1332,4923
2097,MEBB,4171,1447,5618
2098,MEBB,4167,1446,5613
2099,MEBB,4198,1379,5577
2100,MEBB,4344,1568,5912
2101,MEBB,4518,1602,6121
2102,MEBB,4692,1323,6015
2103,MEBB,4532,1621,6153
2104,MEBB,4566,1871,6437
2105,MEBB,3565,1409,4974
2106,MEBB,4492,1755,6247
2107,MEBB,4551,1401,5952
2108,MEBB,3858,1270,5128
2109,MEBB,4640,1923,6563
2110,MEBB,4488,2156,6644
2111,MEBB,3783,1533,5317
2112,MEBB,4220,1665,5885
2113,MEBB,4426,1193,5619
2114,MEBB,4553,1762,6314
2115,MEBB,3875,1247,5122
2116,MEBB,4339,1102,5441
2117,MEBB,4231,1236,5467
2118,MEBB,4495,1619,6114
2119,MEBB,3960,973,4933
2120,MEBB,4288,1436,5725
2121,MEBB,3932,1401,5334
2122,MEBB,4314,1545,5859
2123,MEBB,4251,1540,5790
2124,MEBB,3998,1519,5517
2125,MEBB,4574,1491,6065
2126,MEBB,4478,1093,5571
2127,MEBB,4340,1073,5413
2128,MEBB,4705,1366,6072
2129,MEBB,4221,1440,5661
2130,MEBB,4442,1061,5503
2131,MEBB,4246,1374,5620
2132,MEBB,4171,1303,5474
2133,MEBB,4495,1306,5801
2134,MEBB,4157,1447,5604
2135,MEBB,3950,1218,5168
2136,MEBB,4198,1762,5960
2137,MEBB,3749,1301,5050
2138,MEBB,4364,1236,5600
2139,MEBB,4093,1108,5200
2140,MEBB,4027,959,4986
2141,MEBB,4200,1063,5263
2142,MEBB,4199,1501,5700
2143,MEBB,4549,1184,5733
2144,MEBB,4456,1273,5729
2145,MEBB,4351,1496,5847
2146,MEBB,4342,1332,5674
2147,MEBB,3940,1648,5588
2148,MEBB,4158,1334,5492
2149,MEBB,4276,1676,5952
2150,MEBB,4114,1194,5307
2151,MEBB,4574,990,5564
2152,MEBB,4160,1158,5318
2153,MEBB,4019,1454,5472
2154,MEBB,4347,1422,5770
2155,MEBB,3990,1243,5234
2156,MEBB,3639,1233,4872
2157,MEBB,4299,1329,5627
2158,MEBB,4244,1517,5761
2159,MEBB,4296,1441,5736
2160,MEBB,4153,1254,5407
2161,MEBB,3935,1084,5019
2162,MEBB,4194,1363,5557
2163,MEBB,4226,1565,5791
2164,MEBB,4096,1236,5331
2165,MEBB,4694,1259,5953
2166,MEBB,4204,1723,5927
2167,MEBB,4070,1293,5363
2168,MEBB,4164,1669,5833
2169,MEBB,4462,1855,6317
2170,MEBB,4098,1509,5607
2171,MEBB,4967,1203,6170
2172,MEBB,4513,1746,6259
2173,MEBB,4464,1333,5797
2174,MEBB,4742,1412,6154
2175,MEBB,4160,1220,5380
2176,MEBB,4098,1492,5590
2177,MEBB,4661,1651,6312
2178,MEBB,4354,1506,5860
2179,MEBB,4007,1353,5360
2180,MEBB,4134,1469,5603
2181,MEBB,4333,1699,6033
2182,MEBB,4159,1181,5340
2183,MEBB,4373,1127,5500
2184,MEBB,4206,1509,5716
2185,MEBB,4141,1712,5853
2186,MEBB,4100,1392,5492
2187,MEBB,4591,1283,5874
2188,MEBB,4082,1633,5715
2189,MEBB,4218,1279,5497
2190,MEBB,4634,1880,6514
2191,MEBB,4384,1698,6082
2192,MEBB,4650,1336,5986
2193,MEBB,4576,1787,6363
2194,MEBB,4286,1539,5825
2195,MEBB,4364,1198,5563
2196,MEBB,4472,1658,6130
2197,MEBB,4041,1465,5506
2198,MEBB,4094,1907,6000
2199,MEBB,3780,1819,5599
2200,MEBB,4366,1282,5648
2201,MEBB,4218,1451,5669
2202,MEBB,4318,1904,6222
2203,MEBB,4239,1770,6008
2204,MEBB,4249,1616,5865
2205,MEBB,4373,1026,5399
2206,MEBB,4038,1467,5505
2207,MEBB,4070,1186,5256
2208,MEBB,4215,1478,5693
2209,MEBB,4272,1168,5440
2210,MEBB,4175,1244,5420
2211,MEBB,4234,1197,5431
2212,MEBB,4155,1577,5731
2213,MEBB,4456,1589,6045
2214,MEBB,4052,1204,5256
2215,MEBB,4434,1288,5722
2216,MEBB,4126,1517,5643
2217,MEBB,3887,1818,5704
2218,MEBB,4035,1376,5411
2219,MEBB,4243,1337,5580
2220,MEBB,4562,881,5443
2221,MEBB,4283,1558,5840
2222,MEBB,3784,1542,5325
2223,MEBB,4528,1091,5619
2224,MEBB,4508,1428,5935
2225,MEBB,4356,1245,5601
2226,MEBB,4203,1015,5218
2227,MEBB,4556,1537,6093
2228,MEBB,3941,1389,5330
2229,MEBB,4481,1304,5785
2230,MEBB,4414,1299,5713
2231,MEBB,4058,1285,5343
2232,MEBB,4294,1378,5672
2233,MEBB,4426,1372,5798
2234,MEBB,4097,1163,5260
2235,MEBB,4652,1739,6391
2236,MEBB,4249,1728,5977
2237,MEBB,4224,1622,5846
2238,MEBB,4250,892,5142
2239,MEBB,4573,1518,6091
2240,MEBB,4013,1337,5351
2241,MEBB,4636,1311,5946
2242,MEBB,4283,1213,5497
2243,MEBB,4047,1273,5320
2244,MEBB,4431,1653,6084
2245,MEBB,4228,1204,5432
2246,MEBB,4130,1157,5288
2247,MEBB,4332,1338,5670
2248,MEBB,4383,1446,5828
2249,MEBB,4228,1404,5632
2250,MEBB,3970,1455,5425
2251,MEBB,4288,1618,5906
2252,MEBB,4389,1041,5430
2253,MEBB,3793,1234,5027
2254,MEBB,4122,1587,5709
2255,MEBB,4777,1282,6059
2256,MEBB,4077,1087,5165
2257,MEBB,4477,1458,5935
2258,MEBB,4270,1334,5604
2259,MEBB,4127,1062,5190
2260,MEBB,4256,1379,5636
2261,MEBB,3951,1451,5403
2262,MEBB,3963,1448,5411
2263,MEBB,4803,1624,6428
2264,MEBB,4054,1232,5286
2265,MEBB,4173,1883,6056
2266,MEBB,4443,1262,5705
2267,MEBB,3917,1140,5058
2268,MEBB,4066,1584,5650
2269,MEBB,3795,1540,5334
2270,MEBB,3741,1369,5110
2271,MEBB,4731,1207,5938
2272,MEBB,4056,1253,5309
2273,MEBB,4060,1452,5512
2274,MEBB,4064,1635,5698
2275,MEBB,4660,1877,6537
2276,MEBB,4397,845,5241
2277,MEBB,4273,1899,6172
2278,MEBB,4133,1388,5521
2279,MEBB,4494,1044,5538
2280,MEBB,4417,1750,6167
2281,MEBB,4109,1488,5597
2282,MEBB,4401,919,5319
2283,MEBB,3666,1047,4712
2284,MEBB,4099,1199,5298
2285,MEBB,4461,1593,6054
2286,MEBB,4097,1947,6044
2287,MEBB,4322,1295,5618
2288,MEBB,3832,1398,5230
2289,MEBB,4091,1159,5250
2290,MEBB,4421,1136,5557
2291,MEBB,3733,1735,5468
2292,MEBB,4163,1413,5576
2293,MEBB,4374,1256,5630
2294,MEBB,4126,1517,5643
2295,MEBB,4226,1457,5683
2296,MEBB,4357,1593,5950
2297,MEBB,4448,1543,5992
2298,MEBB,4330,1357,5687
2299,MEBB,3846,1508,5354
2300,MEBB,4375,1324,5699
2301,MEBB,3878,1234,5112
2302,MEBB,4232,1741,5973
2303,MEBB,4190,1432,5622
2304,MEBB,4575,1703,6278
2305,MEBB,4203,856,5059
2306,MEBB,4267,1377,5645
2307,MEBB,4043,1606,5648
2308,MEBB,4383,1502,5884
2309,MEBB,4383,1427,5809
2310,MEBB,4221,1870,6090
2311,MEBB,3925,1315,5239
2312,MEBB,4584,1437,6020
2313,MEBB,4263,1466,5729
2314,MEBB,4156,1609,5765
2315,MEBB,4511,1801,6311
2316,MEBB,4070,1486,5556
2317,MEBB,4508,1178,5686
2318,MEBB,4085,1420,5505
2319,MEBB,4581,1387,5967
2320,MEBB,4535,1306,5841
2321,MEBB,4119,1359,5478
2322,MEBB,4351,1386,5738
2323,MEBB,4092,1359,5450
2324,MEBB,4318,1632,5950
2325,MEBB,4156,1610,5766
2326,MEBB,3884,1994,5878
2327,MEBB,4168,1209,5377
2328,MEBB,4713,1521,6234
2329,MEBB,4145,1569,5714
2330,MEBB,4368,1655,6023
2331,MEBB,4316,1425,5741
2332,MEBB,4539,1837,6376
2333,MEBB,3925,1373,5297
2334,MEBB,4184,1388,5572
2335,MEBB,4264,1142,5406
2336,MEBB,4303,1535,5838
2337,MEBB,4194,1384,5578
2338,MEBB,4090,1806,5896
2339,MEBB,4399,1258,5657
2340,MEBB,4138,1208,5346
2341,MEBB,4204,1818,6022
2342,MEBB,4173,1424,5597
2343,MEBB,4184,1542,5726
2344,MEBB,4525,1757,6282
2345,MEBB,4379,1313,5692
2346,MEBB,4270,1441,5711
2347,MEBB,4117,1244,5362
2348,MEBB,4375,1749,6124
2349,MEBB,3955,1082,5036
2350,MEBB,3850,1303,5153
2351,MEBB,4415,1447,5862
2352,MEBB,4075,1548,5624
2353,MEBB,4104,1107,5212
2354,MEBB,4418,1531,5948
2355,MEBB,3749,1787,5536
2356,MEBB,4170,1520,5690
2357,MEBB,4635,1610,6244
2358,MEBB,4627,1353,5980
2359,MEBB,4354,1368,5722
2360,MEBB,4365,1531,5896
2361,MEBB,3906,1429,5335
2362,MEBB,4399,1212,5611
2363,MEBB,4094,1240,5334
2364,MEBB,4171,1922,6093
2365,MEBB,4036,1801,5837
2366,MEBB,3970,1286,5256
2367,MEBB,4323,1968,6291
2368,MEBB,4236,1357,5593
2369,MEBB,3786,1248,5034
2370,MEBB,4200,1679,5879
2371,MEBB,4437,1440,5878
2372,MEBB,4281,1537,5818
2373,MEBB,4379,1192,5570
2374,MEBB,4094,1735,5829
2375,MEBB,3959,1444,5403
2376,MEBB,4309,1554,5863
2377,MEBB,3678,1459,5137
2378,MEBB,4186,1304,5491
2379,MEBB,4035,1107,5142
2380,MEBB,4648,1166,5815
2381,MEBB,4177,1333,5509
2382,MEBB,3942,1926,5868
2383,MEBB,4383,1675,6058
2384,MEBB,3976,1436,5412
2385,MEBB,4402,1763,6166
2386,MEBB,4235,1654,5889
2387,MEBB,4610,1495,6105
2388,MEBB,4270,1323,5593
2389,MEBB,4301,1531,5832
2390,MEBB,4275,1726,6002
2391,MEBB,4292,1463,5755
2392,MEBB,4021,1668,5689
2393,MEBB,4110,1842,5952
2394,MEBB,4831,1427,6259
2395,MEBB,4508,1735,6243
2396,MEBB,4133,1566,5699
2397,MEBB,3779,1633,5412
2398,MEBB,4200,1597,5798
2399,MEBB,4312,1581,5893
2400,MEBB,4618,1500,6118
2401,MEBB,4244,1181,5425
2402,MEBB,4188,1476,5664
2403,MEBB,4366,1559,5925
2404,MEBB,4133,1254,5387
2405,MEBB,3975,1326,5301
2406,MEBB,3927,1700,5627
2407,MEBB,4205,1500,5706
2408,MEBB,4139,1849,5989
2409,MEBB,4290,1483,5774
2410,MEBB,4219,1532,5752
2411,MEBB,3810,1312,5122
2412,MEBB,4374,1673,6047
2413,MEBB,4428,1210,5638
2414,MEBB,4190,1689,5879
2415,MEBB,4440,1150,5590
2416,MEBB,4367,1722,6090
2417,MEBB,4345,1452,5796
2418,MEBB,4242,2055,6297
2419,MEBB,4131,1546,5677
2420,MEBB,4409,1775,6184
2421,MEBB,3945,1401,5346
2422,MEBB,4376,1492,5868
2423,MEBB,4024,1538,5562
2424,MEBB,4500,1395,5895
2425,MEBB,4387,1329,5717
2426,MEBB,4029,1159,5188
2427,MEBB,4148,1662,5809
2428,MEBB,4023,1893,5916
2429,MEBB,4052,1642,5694
2430,MEBB,3938,1554,5492
2431,MEBB,4157,1455,5611
2432,MEBB,4476,1270,5746
2433,MEBB,4288,1286,5573
2434,MEBB,4209,1722,5931
2435,MEBB,4391,739,5130
2436,MEBB,4242,1527,5769
2437,MEBB,4505,1205,5710
2438,MEBB,4250,1343,5593
2439,MEBB,4432,1423,5855
2440,MEBB,4801,1618,6419
2441,MEBB,4058,1670,5728
2442,MEBB,4198,1765,5963
2443,MEBB,4161,1434,5595
2444,MEBB,4422,1198,5620
2445,MEBB,3893,1451,5344
2446,MEBB,4215,977,5192
2447,MEBB,4172,1506,5677
2448,MEBB,4413,1466,5880
2449,MEBB,4233,1425,5658
2450,MEBB,4442,1446,5888
2451,MEBB,4228,1750,5979
2452,MEBB,4388,1371,5759
2453,MEBB,3979,1486,5465
2454,MEBB,4288,1352,5640
2455,MEBB,4292,1775,6068
2456,MEBB,4560,1179,5739
2457,MEBB,4213,1632,5844
2458,MEBB,4486,1524,6011
2459,MEBB,4649,1535,6183
2460,MEBB,4313,1440,5753
2461,MEBB,4177,1601,5778
2462,MEBB,4405,1327,5732
2463,MEBB,4499,1762,6261
2464,MEBB,3980,1769,5749
2465,MEBB,4097,1217,5314
2466,MEBB,4222,1588,5809
2467,MEBB,4184,1282,5466
2468,MEBB,4158,1324,5482
2469,MEBB,4331,1503,5834
2470,MEBB,3981,1289,5270
2471,MEBB,4246,1237,5483
2472,MEBB,4383,1828,6211
2473,MEBB,4349,1464,5813
2474,MEBB,4200,1580,5780
2475,MEBB,4179,1839,6018
2476,MEBB,4446,1884,6330
2477,MEBB,4578,1279,5857
2478,MEBB,4348,1074,5422
2479,MEBB,4444,1113,5557
2480,MEBB,3937,1405,5342
2481,MEBB,3647,1041,4687
2482,MEBB,4479,1270,5749
2483,MEBB,4010,1511,5521
2484,MEBB,4130,1489,5619
2485,MEBB,4048,1206,5253
2486,MEBB,4610,1574,6184
2487,MEBB,4425,1311,5736
2488,MEBB,4249,1286,5535
2489,MEBB,4349,1393,5742
2490,MEBB,4263,1402,5666
2491,MEBB,4631,1126,5757
2492,MEBB,4710,1441,6151
2493,MEBB,4600,1716,6316
2494,MEBB,4333,1211,5544
2495,MEBB,4121,1446,5567
2496,MEBB,4373,1866,6240
2497,MEBB,4194,1130,5324
2498,MEBB,4487,1221,5708
2499,MEBB,4664,1196,5860
2500,MEBB,4389,1711,6100
2501,MEBB,4257,1105,5362
2502,MEBB,4322,1227,5548
2503,MEBB,4291,1687,5978
2504,MEBB,4359,1611,5970
2505,MEBB,4462,1426,5888
2506,MEBB,4462,1374,5836
2507,MEBB,4453,1653,6106
2508,MEBB,4346,1691,6038
2509,MEBB,4574,1562,6136
2510,MEBB,4306,1532,5838
2511,MEBB,4537,1330,5867
2512,MEBB,4107,1524,5631
2513,MEBB,4174,719,4893
2514,MEBB,4353,1127,5480
2515,MEBB,4488,1251,5739
2516,MEBB,4391,1827,6218
2517,MEBB,4170,1458,5628
2518,MEBB,4305,1156,5461
2519,MEBB,4234,1554,5788
2520,MEBB,3898,1442,5340
2521,MEBB,4525,1443,5969
2522,MEBB,4261,1714,5975
2523,MEBB,4463,1431,5894
2524,MEBB,4126,1356,5482
2525,MEBB,4503,1330,5833
2526,MEBB,4098,976,5074
2527,MEBB,4210,1498,5708
