id,Tipus,tp,tb,tt
1705,BEMB,3255,1976,5231
1706,BEMB,3689,2158,5847
1707,BEMB,3105,2270,5374
1708,BEMB,3445,2131,5575
1709,BEMB,3094,2062,5156
1710,BEMB,3680,2246,5927
1711,BEMB,3556,1891,5448
1712,BEMB,3488,2096,5584
1713,BEMB,3503,2364,5866
1714,BEMB,2979,2608,5587
1715,BEMB,3222,1828,5050
1716,BEMB,3018,2449,5467
1717,BEMB,3367,2297,5664
1718,BEMB,3031,2151,5183
1719,BEMB,3048,2029,5077
1720,BEMB,3204,2272,5476
1721,BEMB,3255,2274,5529
1722,BEMB,3376,2121,5497
1723,BEMB,3131,2230,5361
1724,BEMB,3210,2060,5269
1725,BEMB,3197,2524,5721
1726,BEMB,3448,2212,5660
1727,BEMB,3379,1832,5211
1728,BEMB,2911,2131,5043
1729,BEMB,2815,2191,5006
1730,BEMB,3296,2209,5505
1731,BEMB,2908,2153,5061
1732,BEMB,3058,1914,4972
1733,BEMB,2643,2398,5042
1734,BEMB,3396,2562,5959
1735,BEMB,3406,2240,5647
1736,BEMB,3167,2756,5923
1737,BEMB,3210,2552,5762
1738,BEMB,3097,1816,4914
1739,BEMB,3196,2582,5778
1740,BEMB,3223,2468,5691
1741,BEMB,3485,2359,5845
1742,BEMB,3344,2124,5468
1743,BEMB,3252,2400,5652
1744,BEMB,3489,2386,5875
1745,BEMB,3708,2515,6223
1746,BEMB,3249,2471,5720
1747,BEMB,3164,1978,5142
1748,BEMB,3452,2279,5731
1749,BEMB,3419,2620,6039
1750,BEMB,2936,1919,4855
1751,BEMB,3481,2479,5960
1752,BEMB,3258,1959,5217
1753,BEMB,3516,2221,5737
1754,BEMB,2948,2090,5038
1755,BEMB,3124,2158,5281
1756,BEMB,2982,2117,5099
1757,BEMB,3262,2052,5315
1758,BEMB,3123,1925,5048
1759,BEMB,2955,2046,5001
1760,BEMB,3405,2002,5407
1761,BEMB,2889,2152,5041
1762,BEMB,2874,2085,4958
1763,BEMB,2985,2353,5339
1764,BEMB,3206,2088,5294
1765,BEMB,3354,1927,5281
1766,BEMB,3263,2118,5381
1767,BEMB,3242,2160,5402
1768,BEMB,3669,2233,5901
1769,BEMB,3543,2398,5941
1770,BEMB,3400,1892,5292
1771,BEMB,3174,2101,5276
1772,BEMB,3154,2132,5286
1773,BEMB,3318,1420,4738
1774,BEMB,3767,2536,6303
1775,BEMB,3451,2057,5509
1776,BEMB,3449,2116,5565
1777,BEMB,3173,1851,5024
1778,BEMB,3839,1821,5660
1779,BEMB,2923,1606,4529
1780,BEMB,3251,1752,5003
1781,BEMB,3563,1976,5539
1782,BEMB,3413,2063,5476
1783,BEMB,3321,2139,5459
1784,BEMB,3364,2203,5567
1785,BEMB,3667,2170,5837
1786,BEMB,3419,2220,5638
1787,BEMB,3376,2152,5528
1788,BEMB,3634,1763,5397
1789,BEMB,2959,2288,5247
1790,BEMB,3209,2348,5557
1791,BEMB,3212,2056,5268
1792,BEMB,3410,2385,5794
1793,BEMB,2923,2122,5045
1794,BEMB,3129,2028,5156
1795,BEMB,3447,2634,6081
1796,BEMB,3195,2515,5710
1797,BEMB,3424,2323,5746
1798,BEMB,3195,2015,5210
1799,BEMB,3353,2581,5934
1800,BEMB,2826,2080,4906
1801,BEMB,3232,2412,5643
1802,BEMB,3306,2597,5903
1803,BEMB,3302,2257,5560
1804,BEMB,3338,1956,5294
1805,BEMB,3413,2487,5900
1806,BEMB,3452,2635,6087
1807,BEMB,3284,2561,5845
1808,BEMB,3354,2095,5450
1809,BEMB,2892,1902,4794
1810,BEMB,3119,1818,4937
1811,BEMB,3123,1829,4952
1812,BEMB,3292,2452,5744
1813,BEMB,3568,1973,5542
1814,BEMB,3459,2037,5495
1815,BEMB,3386,2456,5842
1816,BEMB,3215,2591,5806
1817,BEMB,2721,2313,5034
1818,BEMB,3403,1966,5370
1819,BEMB,3528,2124,5652
1820,BEMB,2856,1821,4676
1821,BEMB,3251,2560,5811
1822,BEMB,3105,2057,5162
1823,BEMB,3279,2009,5288
1824,BEMB,3055,2080,5136
1825,BEMB,3190,1816,5006
1826,BEMB,3147,2163,5309
1827,BEMB,3559,2523,6082
1828,BEMB,2933,1887,4820
1829,BEMB,3299,2226,5525
1830,BEMB,2972,2699,5671
1831,BEMB,3724,2298,6022
1832,BEMB,3605,2219,5824
1833,BEMB,3537,2094,5630
1834,BEMB,3338,2001,5339
1835,BEMB,3280,2038,5319
1836,BEMB,3110,2512,5622
1837,BEMB,3201,2315,5517
1838,BEMB,3103,2042,5146
1839,BEMB,2844,1948,4792
1840,BEMB,3223,2375,5598
1841,BEMB,3297,2380,5677
1842,BEMB,3066,2387,5453
1843,BEMB,3906,2145,6051
1844,BEMB,2989,1864,4854
1845,BEMB,3246,2206,5452
1846,BEMB,3168,2191,5359
1847,BEMB,3344,2477,5821
1848,BEMB,3429,1929,5359
1849,BEMB,3011,1961,4973
1850,BEMB,3016,2247,5262
1851,BEMB,3397,2388,5785
1852,BEMB,3710,1755,5466
1853,BEMB,3313,2048,5361
1854,BEMB,3097,1970,5066
1855,BEMB,2900,2388,5288
1856,BEMB,3535,2154,5689
1857,BEMB,3278,2345,5623
1858,BEMB,3408,2105,5513
1859,BEMB,3187,2538,5725
1860,BEMB,3422,2374,5796
1861,BEMB,2871,2253,5124
1862,BEMB,3262,2294,5557
1863,BEMB,3162,1992,5154
1864,BEMB,3675,2298,5973
1865,BEMB,3154,2156,5310
1866,BEMB,2770,2446,5217
1867,BEMB,3204,2415,5620
1868,BEMB,3482,2077,5559
1869,BEMB,3388,2227,5615
1870,BEMB,3023,1983,5007
1871,BEMB,3067,2374,5441
1872,BEMB,3310,2289,5599
1873,BEMB,3457,1874,5330
1874,BEMB,3069,2388,5457
1875,BEMB,3080,1963,5043
1876,BEMB,2838,2229,5066
1877,BEMB,3256,2598,5855
1878,BEMB,3065,2185,5250
1879,BEMB,3236,2146,5382
1880,BEMB,3123,1913,5036
1881,BEMB,3579,1921,5500
1882,BEMB,2887,2155,5042
1883,BEMB,3088,2265,5353
1884,BEMB,3627,2335,5962
1885,BEMB,3086,1934,5020
1886,BEMB,3442,2342,5784
1887,BEMB,3361,2160,5520
1888,BEMB,2879,1997,4876
1889,BEMB,3292,2151,5443
1890,BEMB,2696,1904,4600
1891,BEMB,3407,2294,5700
1892,BEMB,3247,2213,5460
1893,BEMB,3357,1997,5354
1894,BEMB,3015,2082,5097
1895,BEMB,3010,2067,5076
1896,BEMB,3376,2575,5951
1897,BEMB,3424,1651,5075
1898,BEMB,3577,2313,5890
1899,BEMB,2866,2422,5288
1900,BEMB,2931,2135,5066
1901,BEMB,3414,2170,5584
1902,BEMB,3663,2101,5764
1903,BEMB,3523,1979,5502
1904,BEMB,3097,1791,4888
1905,BEMB,3174,2140,5315
1906,BEMB,3292,1921,5213
1907,BEMB,3334,2068,5402
1908,BEMB,2936,2194,5131
1909,BEMB,3251,2283,5534
1910,BEMB,3025,2374,5399
1911,BEMB,3503,2149,5653
1912,BEMB,2891,1895,4786
1913,BEMB,3326,2285,5611
1914,BEMB,2862,2407,5269
1915,BEMB,3396,1892,5288
1916,BEMB,3752,2036,5789
1917,BEMB,3548,2182,5730
1918,BEMB,3478,2181,5659
1919,BEMB,3734,2324,6059
1920,BEMB,3661,2018,5679
1921,BEMB,3574,2029,5603
1922,BEMB,3924,1900,5824
1923,BEMB,2972,2050,5022
1924,BEMB,2832,2313,5144
1925,BEMB,3301,2080,5381
1926,BEMB,3065,2449,5515
1927,BEMB,2772,1977,4749
1928,BEMB,3231,2294,5525
1929,BEMB,2865,2488,5353
1930,BEMB,3198,1886,5084
1931,BEMB,3594,2285,5879
1932,BEMB,2891,1726,4617
1933,BEMB,3055,2147,5203
1934,BEMB,3604,2142,5746
1935,BEMB,3075,1741,4816
1936,BEMB,3313,2223,5536
1937,BEMB,2721,1959,4680
1938,BEMB,3413,2400,5813
1939,BEMB,3207,2627,5834
1940,BEMB,3710,1981,5691
1941,BEMB,3488,2242,5729
1942,BEMB,3265,2404,5670
1943,BEMB,3360,2182,5542
1944,BEMB,3393,1753,5147
1945,BEMB,3239,2151,5390
1946,BEMB,3010,1774,4784
1947,BEMB,3628,1831,5459
1948,BEMB,3727,2024,5751
1949,BEMB,2878,2250,5128
1950,BEMB,3091,2136,5226
1951,BEMB,3269,2012,5281
1952,BEMB,3608,2121,5729
1953,BEMB,3100,2316,5416
1954,BEMB,2982,2363,5345
1955,BEMB,2625,2093,4718
1956,BEMB,3329,2084,5413
1957,BEMB,3475,2213,5688
1958,BEMB,3155,2064,5219
1959,BEMB,3271,2208,5478
1960,BEMB,3257,2672,5930
1961,BEMB,3437,2457,5894
1962,BEMB,2925,2108,5032
1963,BEMB,3731,2466,6198
1964,BEMB,2922,1750,4672
1965,BEMB,3149,2232,5381
1966,BEMB,3271,2311,5582
1967,BEMB,3225,2089,5314
1968,BEMB,3246,1736,4982
1969,BEMB,3339,2535,5874
1970,BEMB,3187,2516,5703
1971,BEMB,3418,2196,5613
1972,BEMB,3211,2248,5459
1973,BEMB,3299,1964,5263
1974,BEMB,3156,2135,5292
1975,BEMB,2933,2072,5005
1976,BEMB,3132,2241,5372
1977,BEMB,3273,2233,5506
1978,BEMB,3881,2121,6003
1979,BEMB,3185,2206,5390
1980,BEMB,3467,1727,5193
1981,BEMB,3086,2197,5283
1982,BEMB,2877,2511,5387
1983,BEMB,2516,2039,4556
1984,BEMB,2836,1905,4742
1985,BEMB,3259,2028,5288
1986,BEMB,3558,2150,5708
1987,BEMB,3359,2477,5836
1988,BEMB,3558,2080,5638
1989,BEMB,3358,2317,5675
1990,BEMB,3514,2235,5748
1991,BEMB,2993,2045,5038
1992,BEMB,3033,2331,5364
1993,BEMB,3416,1912,5328
1994,BEMB,3424,2199,5623
1995,BEMB,3377,1945,5322
1996,BEMB,3199,1974,5173
1997,BEMB,3328,2156,5485
1998,BEMB,3175,2200,5376
1999,BEMB,3459,2250,5709
2000,BEMB,3180,2134,5314
2001,MEBB,4070,1361,5431
2002,MEBB,4556,1142,5699
2003,MEBB,4105,1469,5575
2004,MEBB,4226,842,5068
2005,MEBB,4293,1608,5902
2006,MEBB,4372,1391,5763
2007,MEBB,4087,1527,5613
2008,MEBB,4527,1582,6109
2009,MEBB,4354,1144,5497
2010,MEBB,4417,1520,5937
2011,MEBB,4101,1588,5689
2012,MEBB,4172,1631,5803
2013,MEBB,3795,1121,4916
2014,MEBB,4320,1547,5866
2015,MEBB,4556,955,5511
2016,MEBB,4206,1557,5763
2017,MEBB,4270,1073,5343
2018,MEBB,4584,1669,6254
2019,MEBB,4565,1504,6069
2020,MEBB,4263,1432,5695
2021,MEBB,4171,1786,5958
2022,MEBB,4470,1646,6117
2023,MEBB,4176,1325,5501
2024,MEBB,4279,1725,6004
2025,MEBB,4652,1102,5754
2026,MEBB,3934,1192,5126
2027,MEBB,4472,1171,5643
2028,MEBB,4033,1750,5784
2029,MEBB,3665,1410,5075
2030,MEBB,4350,844,5194
2031,MEBB,4378,1495,5873
2032,MEBB,3981,1652,5633
2033,MEBB,4419,1670,6089
2034,MEBB,4232,858,5090
2035,MEBB,3920,1414,5334
2036,MEBB,4412,1170,5582
2037,MEBB,4068,1577,5644
2038,MEBB,4364,1157,5520
2039,MEBB,3904,1434,5338
2040,MEBB,4459,1651,6110
2041,MEBB,4251,1397,5648
2042,MEBB,4342,1119,5461
2043,MEBB,4158,1541,5699
2044,MEBB,4175,1819,5994
2045,MEBB,4242,1353,5595
2046,MEBB,3962,1161,5123
2047,MEBB,4117,1490,5607
2048,MEBB,4035,1606,5642
2049,MEBB,4226,1564,5790
2050,MEBB,4222,1705,5927
2051,MEBB,3992,1241,5232
2052,MEBB,4037,1146,5184
2053,MEBB,4503,1654,6157
2054,MEBB,4025,1093,5117
2055,MEBB,3898,1568,5466
2056,MEBB,4329,1793,6122
2057,MEBB,3662,1347,5010
2058,MEBB,3979,1545,5524
2059,MEBB,4152,1628,5779
2060,MEBB,4542,1587,6129
2061,MEBB,3834,1680,5514
2062,MEBB,4581,1376,5957
2063,MEBB,4634,1663,6297
2064,MEBB,4513,1493,6005
2065,MEBB,4146,1240,5385
2066,MEBB,4450,1078,5529
2067,MEBB,4443,1715,6158
2068,MEBB,3957,915,4872
2069,MEBB,4633,1715,6348
2070,MEBB,4105,1377,5482
2071,MEBB,4434,1547,5981
2072,MEBB,4839,1789,6627
2073,MEBB,4203,1277,5480
2074,MEBB,4459,1097,5556
2075,MEBB,4095,1029,5124
2076,MEBB,3952,1384,5336
2077,MEBB,4477,1646,6123
2078,MEBB,4612,1518,6130
2079,MEBB,4296,1393,5689
2080,MEBB,4167,1582,5750
2081,MEBB,4281,1829,6110
2082,MEBB,4004,1290,5294
2083,MEBB,4061,1979,6040
2084,MEBB,4342,1470,5812
2085,MEBB,4391,1266,5657
2086,MEBB,4725,1771,6496
2087,MEBB,4465,1327,5792
2088,MEBB,4396,922,5318
2089,MEBB,4111,1766,5877
2090,MEBB,4515,1215,5730
2091,MEBB,4282,1403,5686
2092,MEBB,4158,1709,5867
2093,MEBB,4548,1390,5938
2094,MEBB,3938,1561,5500
2095,MEBB,4351,1607,5957
2096,MEBB,3765,1393,5158
2097,MEBB,4463,1731,6194
2098,MEBB,4281,1430,5710
2099,MEBB,4555,1732,6288
2100,MEBB,4505,1474,5979
2101,MEBB,4734,1262,5996
2102,MEBB,4404,1616,6019
2103,MEBB,4362,1506,5868
2104,MEBB,4822,1134,5956
2105,MEBB,4608,1137,5745
2106,MEBB,4079,1362,5442
2107,MEBB,4353,1550,5903
2108,MEBB,4016,1118,5134
2109,MEBB,4658,1015,5674
2110,MEBB,4204,1348,5552
2111,MEBB,4434,895,5330
2112,MEBB,4585,991,5577
2113,MEBB,3936,1452,5388
2114,MEBB,4548,1330,5878
2115,MEBB,4033,1585,5618
2116,MEBB,3978,1684,5663
2117,MEBB,4459,1665,6124
2118,MEBB,4415,1388,5803
2119,MEBB,4470,1414,5884
2120,MEBB,4290,1454,5744
2121,MEBB,4503,1632,6135
2122,MEBB,4132,1588,5721
2123,MEBB,4642,1488,6129
2124,MEBB,4540,1732,6272
2125,MEBB,4149,1625,5774
2126,MEBB,3981,996,4977
2127,MEBB,4388,1973,6361
2128,MEBB,4151,1269,5420
2129,MEBB,4125,1446,5570
2130,MEBB,4200,1513,5712
2131,MEBB,4276,1120,5396
2132,MEBB,4323,1578,5901
2133,MEBB,4405,1345,5750
2134,MEBB,4338,1527,5865
2135,MEBB,4185,1475,5660
2136,MEBB,4385,1443,5828
2137,MEBB,4402,1239,5641
2138,MEBB,4282,1088,5370
2139,MEBB,4572,1375,5947
2140,MEBB,4210,1107,5317
2141,MEBB,4487,1222,5709
2142,MEBB,3827,1278,5105
2143,MEBB,4479,1202,5681
2144,MEBB,4170,1343,5513
2145,MEBB,4392,1508,5899
2146,MEBB,4280,1346,5625
2147,MEBB,4127,1437,5564
2148,MEBB,4312,1596,5908
2149,MEBB,4320,1891,6211
2150,MEBB,4434,1111,5545
2151,MEBB,4396,1659,6054
2152,MEBB,4433,1137,5570
2153,MEBB,4269,1057,5326
2154,MEBB,4384,1124,5508
2155,MEBB,4278,1500,5779
2156,MEBB,4718,1385,6103
2157,MEBB,4559,1607,6166
2158,MEBB,4364,1232,5595
2159,MEBB,4486,1663,6150
2160,MEBB,4050,1696,5745
2161,MEBB,3997,1333,5331
2162,MEBB,4789,1364,6153
2163,MEBB,4413,1599,6012
2164,MEBB,4746,1124,5870
2165,MEBB,4070,1452,5522
2166,MEBB,4335,1471,5806
2167,MEBB,3948,1512,5460
2168,MEBB,4183,1290,5473
2169,MEBB,4537,1447,5984
2170,MEBB,4191,1342,5532
2171,MEBB,4213,1763,5976
2172,MEBB,4468,1575,6042
2173,MEBB,3907,1534,5441
2174,MEBB,4135,1462,5598
2175,MEBB,4239,1548,5787
2176,MEBB,4170,1747,5917
2177,MEBB,4237,1746,5984
2178,MEBB,4285,1463,5748
2179,MEBB,4185,1459,5644
2180,MEBB,4372,1304,5677
2181,MEBB,4415,1224,5639
2182,MEBB,3899,700,4599
2183,MEBB,4274,1588,5863
2184,MEBB,4310,1543,5853
2185,MEBB,4301,1211,5511
2186,MEBB,4666,1251,5917
2187,MEBB,3726,1370,5095
2188,MEBB,4525,1444,5969
2189,MEBB,4692,1666,6358
2190,MEBB,4741,1567,6308
2191,MEBB,4115,1647,5763
2192,MEBB,4464,1396,5860
2193,MEBB,4517,1366,5884
2194,MEBB,4136,1470,5606
2195,MEBB,4536,1587,6123
2196,MEBB,4286,1472,5759
2197,MEBB,4107,1361,5468
2198,MEBB,4717,1581,6298
2199,MEBB,4231,1505,5736
2200,MEBB,4099,1130,5229
2201,MEBB,4072,1244,5316
2202,MEBB,4317,1251,5568
2203,MEBB,4442,1090,5532
2204,MEBB,4178,1187,5365
2205,MEBB,4003,1318,5321
2206,MEBB,4090,1475,5565
2207,MEBB,4191,1369,5560
2208,MEBB,4257,1299,5556
2209,MEBB,4356,1674,6030
2210,MEBB,4500,1568,6068
2211,MEBB,3889,1450,5339
2212,MEBB,4670,1229,5898
2213,MEBB,4655,1093,5748
2214,MEBB,4163,1083,5246
2215,MEBB,4150,1442,5592
2216,MEBB,4312,1337,5648
2217,MEBB,3976,1487,5463
2218,MEBB,4345,1360,5704
2219,MEBB,4398,1074,5472
2220,MEBB,4528,1110,5638
2221,MEBB,4361,1573,5934
2222,MEBB,4310,1548,5857
2223,MEBB,4385,1131,5515
2224,MEBB,4560,1175,5735
2225,MEBB,3995,1475,5470
2226,MEBB,4608,1450,6058
2227,MEBB,4348,1558,5906
2228,MEBB,4202,1151,5353
2229,MEBB,4243,1621,5864
2230,MEBB,4588,1806,6394
2231,MEBB,3805,1838,5644
2232,MEBB,4444,1912,6355
2233,MEBB,4232,1771,6003
2234,MEBB,3767,1232,4998
2235,MEBB,4148,1638,5786
2236,MEBB,4296,1219,5516
2237,MEBB,4550,1416,5967
2238,MEBB,4308,1151,5460
2239,MEBB,3886,1338,5223
2240,MEBB,4013,1617,5630
2241,MEBB,4401,1656,6057
2242,MEBB,4634,1048,5682
2243,MEBB,4849,1185,6034
2244,MEBB,4007,1171,5178
2245,MEBB,4477,1534,6011
2246,MEBB,4312,1683,5995
2247,MEBB,4113,1551,5664
2248,MEBB,3716,1140,4856
2249,MEBB,4603,1654,6257
2250,MEBB,4188,1575,5763
2251,MEBB,4200,1349,5550
2252,MEBB,4227,1040,5268
2253,MEBB,4154,1373,5527
2254,MEBB,4241,1273,5514
2255,MEBB,4153,1545,5698
2256,MEBB,4329,1726,6055
2257,MEBB,4414,1689,6103
2258,MEBB,4374,1361,5735
2259,MEBB,4526,1694,6220
2260,MEBB,4530,1089,5619
2261,MEBB,4078,1265,5343
2262,MEBB,4316,1476,5793
2263,MEBB,4186,1279,5464
2264,MEBB,4058,1825,5883
2265,MEBB,3892,1645,5538
2266,MEBB,4394,1235,5630
2267,MEBB,4191,1688,5879
2268,MEBB,4151,1572,5723
2269,MEBB,4142,1399,5541
2270,MEBB,4249,1444,5693
2271,MEBB,4036,1704,5739
2272,MEBB,4457,1282,5740
2273,MEBB,4062,1213,5275
2274,MEBB,4375,1068,5444
2275,MEBB,4296,1396,5692
2276,MEBB,4276,1374,5650
2277,MEBB,3854,2043,5897
2278,MEBB,4530,1494,6024
2279,MEBB,4308,1865,6173
2280,MEBB,4234,1488,5722
2281,MEBB,4866,1065,5931
2282,MEBB,3717,1466,5183
2283,MEBB,3983,1577,5560
2284,MEBB,4397,1447,5844
2285,MEBB,4116,1343,5459
2286,MEBB,4372,1414,5785
2287,MEBB,4234,1256,5490
2288,MEBB,3994,1248,5242
2289,MEBB,4030,1235,5266
2290,MEBB,4303,1124,5426
2291,MEBB,4594,1585,6179
2292,MEBB,3900,1575,5474
2293,MEBB,4311,1453,5763
2294,MEBB,4291,1434,5725
2295,MEBB,4414,1676,6090
2296,MEBB,3990,1487,5477
2297,MEBB,3862,750,4612
2298,MEBB,4207,1660,5867
2299,MEBB,3804,1199,5003
2300,MEBB,4334,1643,5977
2301,MEBB,4747,1450,6197
2302,MEBB,4261,1574,5836
2303,MEBB,4170,1398,5568
2304,MEBB,4808,1224,6032
2305,MEBB,4532,1401,5933
2306,MEBB,3793,1368,5161
2307,MEBB,4437,1147,5584
2308,MEBB,4324,1915,6239
2309,MEBB,3749,767,4516
2310,MEBB,4337,1376,5713
2311,MEBB,4300,1613,5912
2312,MEBB,4200,1186,5386
2313,MEBB,4478,1445,5923
2314,MEBB,4283,1560,5842
2315,MEBB,3701,1515,5215
2316,MEBB,4168,1340,5508
2317,MEBB,4306,1795,6100
2318,MEBB,4705,1073,5779
2319,MEBB,4257,1897,6154
2320,MEBB,4868,1522,6390
2321,MEBB,3812,1455,5268
2322,MEBB,4336,1430,5766
2323,MEBB,4156,1739,5895
2324,MEBB,3887,1246,5134
2325,MEBB,4150,1328,5478
2326,MEBB,4482,1834,6316
2327,MEBB,4388,1488,5876
2328,MEBB,4084,1315,5399
2329,MEBB,4315,1259,5574
2330,MEBB,4423,1280,5703
2331,MEBB,4431,1195,5625
2332,MEBB,4512,1592,6104
2333,MEBB,3910,1817,5726
2334,MEBB,4227,1302,5529
2335,MEBB,4242,1320,5563
2336,MEBB,4501,1457,5959
2337,MEBB,4480,1900,6379
2338,MEBB,4261,1628,5889
2339,MEBB,4279,1441,5720
2340,MEBB,4151,1043,5194
2341,MEBB,3859,1540,5399
2342,MEBB,4458,1911,6368
2343,MEBB,4246,1650,5897
2344,MEBB,4070,1327,5397
2345,MEBB,4027,1340,5367
2346,MEBB,4231,1911,6141
2347,MEBB,4016,1739,5755
2348,MEBB,4645,1754,6399
2349,MEBB,3744,1476,5220
2350,MEBB,4371,1340,5711
2351,MEBB,4145,1069,5214
2352,MEBB,4226,1878,6104
2353,MEBB,4257,1708,5965
2354,MEBB,4198,1590,5789
2355,MEBB,4037,1297,5334
2356,MEBB,4229,1217,5446
2357,MEBB,4516,1250,5767
2358,MEBB,4522,1712,6234
2359,MEBB,4279,1039,5318
2360,MEBB,4335,1914,6249
2361,MEBB,4260,1480,5740
2362,MEBB,4145,1083,5228
2363,MEBB,4189,1635,5824
2364,MEBB,4414,1689,6102
2365,MEBB,3940,1499,5438
2366,MEBB,4338,1131,5469
2367,MEBB,4058,1585,5642
2368,MEBB,4164,906,5069
2369,MEBB,4135,1241,5376
2370,MEBB,4158,1373,5530
2371,MEBB,4373,1575,5948
2372,MEBB,3986,1349,5335
2373,MEBB,4300,1699,6000
2374,MEBB,4099,1574,5673
2375,MEBB,4611,1409,6020
2376,MEBB,3842,1242,5084
2377,MEBB,4345,1605,5951
2378,MEBB,3999,1341,5340
2379,MEBB,4132,1319,5451
2380,MEBB,4336,1308,5645
2381,MEBB,4171,1663,5834
2382,MEBB,4039,1811,5850
2383,MEBB,3943,1464,5407
2384,MEBB,4753,1228,5981
2385,MEBB,4395,1056,5451
2386,MEBB,4164,1090,5254
2387,MEBB,4741,1440,6182
2388,MEBB,4287,1448,5735
2389,MEBB,4507,1437,5944
2390,MEBB,4351,1068,5419
2391,MEBB,4172,1054,5226
2392,MEBB,4598,1095,5692
2393,MEBB,4074,1228,5302
2394,MEBB,4308,1652,5960
2395,MEBB,3978,1751,5729
2396,MEBB,4077,1203,5280
2397,MEBB,4677,1385,6063
2398,MEBB,5059,1588,6647
2399,MEBB,4533,1134,5667
2400,MEBB,4677,1425,6102
2401,MEBB,4142,1363,5505
2402,MEBB,4247,819,5065
2403,MEBB,4060,1672,5732
2404,MEBB,4262,1348,5610
2405,MEBB,4708,1587,6295
2406,MEBB,4331,1487,5817
2407,MEBB,4396,1206,5602
2408,MEBB,3995,1783,5778
2409,MEBB,4257,1430,5687
2410,MEBB,4523,1118,5640
2411,MEBB,4167,1540,5706
2412,MEBB,4390,1271,5661
2413,MEBB,3877,1354,5231
2414,MEBB,4224,1588,5813
2415,MEBB,4405,1315,5721
2416,MEBB,4640,1836,6476
2417,MEBB,3602,1289,4891
2418,MEBB,4166,1690,5857
2419,MEBB,4358,1240,5598
2420,MEBB,4337,2178,6515
2421,MEBB,4430,1521,5951
2422,MEBB,4559,1370,5928
2423,MEBB,4434,1189,5623
2424,MEBB,4447,1426,5874
2425,MEBB,4312,1300,5613
2426,MEBB,4421,1199,5621
2427,MEBB,4830,1772,6602
2428,MEBB,4123,1692,5815
2429,MEBB,3881,1801,5682
2430,MEBB,4166,1658,5824
2431,MEBB,4716,1183,5900
2432,MEBB,4210,1851,6061
2433,MEBB,4434,1610,6044
2434,MEBB,4057,1510,5567
2435,MEBB,4170,1463,5633
2436,MEBB,4304,1390,5694
2437,MEBB,3872,1487,5359
2438,MEBB,4197,1149,5346
2439,MEBB,4332,1250,5581
2440,MEBB,4102,1262,5364
2441,MEBB,4020,1447,5467
2442,MEBB,4185,1563,5747
2443,MEBB,4338,1673,6011
2444,MEBB,4155,1433,5588
2445,MEBB,4005,1255,5260
2446,MEBB,4294,1505,5798
2447,MEBB,3807,1802,5609
2448,MEBB,4312,1288,5600
2449,MEBB,4397,1553,5950
2450,MEBB,3885,1241,5126
2451,MEBB,4436,1445,5882
2452,MEBB,4217,1844,6062
2453,MEBB,4002,1396,5398
2454,MEBB,4388,1090,5479
2455,MEBB,4691,1221,5912
2456,MEBB,3709,1362,5070
2457,MEBB,3830,1772,5601
2458,MEBB,4250,1009,5260
2459,MEBB,4343,1485,5828
2460,MEBB,4370,1947,6318
2461,MEBB,4381,1642,6024
2462,MEBB,4315,1504,5819
2463,MEBB,4548,1723,6271
2464,MEBB,4214,2065,6279
2465,MEBB,4550,1640,6190
2466,MEBB,3759,1878,5638
2467,MEBB,4317,1361,5678
2468,MEBB,4539,1574,6112
2469,MEBB,4404,1362,5766
2470,MEBB,4249,1561,5811
2471,MEBB,3830,1938,5768
2472,MEBB,4183,2000,6183
2473,MEBB,4397,1252,5649
2474,MEBB,4539,1333,5871
2475,MEBB,3960,1395,5355
2476,MEBB,4546,1532,6078
2477,MEBB,3879,1452,5330
2478,MEBB,4590,1418,6008
2479,MEBB,4077,1239,5315
2480,MEBB,4550,1556,6107
2481,MEBB,4351,1504,5855
2482,MEBB,3840,1877,5718
2483,MEBB,4642,1677,6319
2484,MEBB,3865,1648,5513
2485,MEBB,4202,1505,5707
2486,MEBB,3834,1453,5287
2487,MEBB,4575,1225,5800
2488,MEBB,4096,1539,5635
2489,MEBB,4463,1578,6041
2490,MEBB,4255,1734,5989
2491,MEBB,4113,1672,5785
2492,MEBB,4188,1386,5574
2493,MEBB,4641,1448,6088
2494,MEBB,4117,1294,5411
2495,MEBB,4520,1550,6070
2496,MEBB,4049,1574,5623
2497,MEBB,4231,1622,5853
2498,MEBB,4413,1617,6030
2499,MEBB,4039,1545,5584
2500,MEBB,4121,1820,5941
2501,MEBB,4137,959,5096
2502,MEBB,3913,1561,5473
2503,MEBB,4101,1235,5337
2504,MEBB,4331,1604,5934
2505,MEBB,4464,1183,5647
2506,MEBB,4227,1306,5533
2507,MEBB,4278,1496,5774
2508,MEBB,4444,1496,5939
2509,MEBB,4503,1490,5992
2510,MEBB,4600,1725,6325
2511,MEBB,4079,1124,5203
2512,MEBB,4573,1461,6034
2513,MEBB,4181,1428,5608
2514,MEBB,4225,1718,5943
2515,MEBB,4580,1358,5938
2516,MEBB,4380,1423,5804
2517,MEBB,4423,1300,5723
2518,MEBB,4335,1611,5946
2519,MEBB,4437,1483,5921
2520,MEBB,4402,1102,5503
2521,MEBB,4763,1427,6190
2522,MEBB,3979,1104,5083
2523,MEBB,4078,1615,5693
2524,MEBB,4323,1625,5949
2525,MEBB,4102,1114,5216
2526,MEBB,4376,1740,6116
2527,MEBB,4508,1218,5727
