id,Tipus,tp,tb,tt
1705,BEMB,3241,2024,5265
1706,BEMB,3320,2106,5426
1707,BEMB,3691,2075,5766
1708,BEMB,3187,1964,5151
1709,BEMB,3189,2002,5191
1710,BEMB,3093,2223,5316
1711,BEMB,3083,1940,5023
1712,BEMB,3132,2229,5360
1713,BEMB,3168,1685,4854
1714,BEMB,3251,2187,5438
1715,BEMB,3096,2120,5216
1716,BEMB,2978,1814,4792
1717,BEMB,3171,2578,5749
1718,BEMB,3104,2021,5125
1719,BEMB,3248,2122,5369
1720,BEMB,3087,2398,5485
1721,BEMB,3532,2138,5670
1722,BEMB,3634,2296,5929
1723,BEMB,3093,2400,5493
1724,BEMB,3250,2092,5343
1725,BEMB,3270,2206,5476
1726,BEMB,3244,1831,5075
1727,BEMB,3350,2197,5547
1728,BEMB,3518,2320,5837
1729,BEMB,3323,2492,5815
1730,BEMB,3349,1808,5157
1731,BEMB,3454,2303,5758
1732,BEMB,2429,1993,4422
1733,BEMB,3401,2051,5452
1734,BEMB,3278,2036,5314
1735,BEMB,3464,1858,5321
1736,BEMB,2865,2006,4870
1737,BEMB,3463,1795,5259
1738,BEMB,3236,2642,5878
1739,BEMB,3705,2573,6278
1740,BEMB,3517,2081,5598
1741,BEMB,3490,2218,5707
1742,BEMB,3017,2196,5212
1743,BEMB,3472,2273,5745
1744,BEMB,2858,2142,5000
1745,BEMB,3102,1983,5085
1746,BEMB,3541,2414,5955
1747,BEMB,3099,2181,5280
1748,BEMB,3226,1871,5098
1749,BEMB,3509,2032,5541
1750,BEMB,3007,1949,4956
1751,BEMB,3453,2162,5615
1752,BEMB,3139,2474,5613
1753,BEMB,3682,2142,5823
1754,BEMB,3178,2031,5209
1755,BEMB,2927,2024,4951
1756,BEMB,3298,2659,5956
1757,BEMB,2890,2138,5028
1758,BEMB,3272,2147,5419
1759,BEMB,3270,2205,5475
1760,BEMB,3286,2026,5312
1761,BEMB,2991,2297,5288
1762,BEMB,3467,2433,5901
1763,BEMB,2966,2377,5343
1764,BEMB,2685,2189,4874
1765,BEMB,3065,1881,4945
1766,BEMB,3570,2232,5802
1767,BEMB,3308,1819,5127
1768,BEMB,3390,2032,5422
1769,BEMB,2978,1945,4923
1770,BEMB,3288,1993,5280
1771,BEMB,3357,2360,5717
1772,BEMB,3196,2049,5245
1773,BEMB,3665,1900,5565
1774,BEMB,3462,1936,5398
1775,BEMB,3319,1734,5053
1776,BEMB,3340,2187,5526
1777,BEMB,3083,1895,4978
1778,BEMB,3500,1964,5464
1779,BEMB,3243,2584,5826
1780,BEMB,2909,2301,5209
1781,BEMB,3221,1896,5117
1782,BEMB,3519,2154,5673
1783,BEMB,3035,2208,5243
1784,BEMB,3430,2456,5886
1785,BEMB,3484,2392,5876
1786,BEMB,3235,2171,5406
1787,BEMB,3367,2099,5466
1788,BEMB,3320,1883,5203
1789,BEMB,2858,2148,5007
1790,BEMB,3275,1948,5223
1791,BEMB,2968,2236,5204
1792,BEMB,3112,2557,5670
1793,BEMB,3364,2737,6101
1794,BEMB,2802,2274,5076
1795,BEMB,3121,1977,5098
1796,BEMB,3146,2415,5561
1797,BEMB,3323,2432,5755
1798,BEMB,2805,1724,4528
1799,BEMB,3443,2575,6019
1800,BEMB,3169,2021,5190
1801,BEMB,3338,2363,5701
1802,BEMB,3086,1934,5020
1803,BEMB,3566,2375,5941
1804,BEMB,3039,2123,5162
1805,BEMB,3251,2298,5548
1806,BEMB,3890,2152,6043
1807,BEMB,3397,2173,5570
1808,BEMB,3160,2085,5246
1809,BEMB,3308,2017,5325
1810,BEMB,3536,2072,5608
1811,BEMB,3455,2111,5566
1812,BEMB,3312,2164,5476
1813,BEMB,2955,1867,4822
1814,BEMB,3148,2153,5301
1815,BEMB,3542,2100,5642
1816,BEMB,2980,2573,5553
1817,BEMB,2667,2746,5413
1818,BEMB,3535,2269,5804
1819,BEMB,2818,2194,5012
1820,BEMB,3124,2349,5473
1821,BEMB,3310,2021,5331
1822,BEMB,3265,2334,5598
1823,BEMB,3861,2144,6005
1824,BEMB,2957,2393,5350
1825,BEMB,3003,2012,5015
1826,BEMB,3951,1992,5942
1827,BEMB,3267,1915,5181
1828,BEMB,3138,2056,5193
1829,BEMB,3272,2178,5450
1830,BEMB,3002,2149,5150
1831,BEMB,3099,2103,5202
1832,BEMB,3453,2078,5531
1833,BEMB,3264,2416,5680
1834,BEMB,3296,2335,5631
1835,BEMB,3438,2048,5486
1836,BEMB,3686,2285,5971
1837,BEMB,3050,2160,5210
1838,BEMB,2950,2589,5539
1839,BEMB,3318,2368,5686
1840,BEMB,3018,2306,5324
1841,BEMB,3406,2088,5494
1842,BEMB,2919,2306,5225
1843,BEMB,2958,2576,5534
1844,BEMB,3446,2316,5762
1845,BEMB,3347,2468,5815
1846,BEMB,3231,1826,5058
1847,BEMB,3421,2254,5675
1848,BEMB,3255,2016,5271
1849,BEMB,3373,2306,5680
1850,BEMB,3191,2296,5487
1851,BEMB,3489,2385,5875
1852,BEMB,2948,1831,4779
1853,BEMB,3447,2026,5473
1854,BEMB,3240,2089,5328
1855,BEMB,3213,1833,5046
1856,BEMB,3452,2020,5471
1857,BEMB,3240,2228,5469
1858,BEMB,3384,1921,5305
1859,BEMB,3617,2596,6213
1860,BEMB,2992,2190,5182
1861,BEMB,3150,2311,5461
1862,BEMB,3112,2207,5319
1863,BEMB,3296,2249,5545
1864,BEMB,2879,2360,5239
1865,BEMB,2972,1793,4765
1866,BEMB,3527,2177,5704
1867,BEMB,2959,2188,5146
1868,BEMB,3091,1822,4913
1869,BEMB,3266,2284,5550
1870,BEMB,3212,2250,5462
1871,BEMB,3098,2183,5281
1872,BEMB,3809,2015,5824
1873,BEMB,3152,1920,5072
1874,BEMB,2954,1865,4819
1875,BEMB,3801,2147,5949
1876,BEMB,3412,2676,6089
1877,BEMB,3236,2439,5675
1878,BEMB,3432,2145,5577
1879,BEMB,3420,1858,5278
1880,BEMB,3882,2222,6104
1881,BEMB,3527,2257,5784
1882,BEMB,3352,2159,5511
1883,BEMB,2895,2451,5346
1884,BEMB,3116,2388,5504
1885,BEMB,3219,2209,5427
1886,BEMB,3321,1899,5220
1887,BEMB,3421,1550,4971
1888,BEMB,3408,1855,5263
1889,BEMB,2987,2256,5243
1890,BEMB,2947,2145,5092
1891,BEMB,3635,1737,5371
1892,BEMB,3467,2086,5552
1893,BEMB,3137,2274,5411
1894,BEMB,3197,1751,4948
1895,BEMB,3207,2680,5886
1896,BEMB,3467,2062,5530
1897,BEMB,2970,2061,5031
1898,BEMB,3483,2146,5630
1899,BEMB,3467,2313,5780
1900,BEMB,3182,2163,5345
1901,BEMB,3162,2250,5412
1902,BEMB,3157,2471,5629
1903,BEMB,3348,2068,5416
1904,BEMB,3078,2083,5161
1905,BEMB,3471,1841,5312
1906,BEMB,3611,2157,5768
1907,BEMB,2867,2081,4948
1908,BEMB,3492,2313,5805
1909,BEMB,3309,2297,5606
1910,BEMB,2755,2115,4870
1911,BEMB,2926,2127,5053
1912,BEMB,3236,2193,5429
1913,BEMB,3006,2132,5137
1914,BEMB,3125,2283,5408
1915,BEMB,3115,1826,4941
1916,BEMB,3203,2089,5292
1917,BEMB,2893,1822,4715
1918,BEMB,2837,2254,5091
1919,BEMB,3037,1893,4930
1920,BEMB,3169,2084,5253
1921,BEMB,3347,2627,5974
1922,BEMB,3082,2501,5584
1923,BEMB,3392,2303,5695
1924,BEMB,2925,1989,4913
1925,BEMB,3522,2193,5715
1926,BEMB,2888,2556,5444
1927,BEMB,3204,2219,5423
1928,BEMB,3216,2263,5479
1929,BEMB,3080,2290,5370
1930,BEMB,3490,2215,5705
1931,BEMB,2727,1958,4685
1932,BEMB,3540,2170,5709
1933,BEMB,2955,2215,5170
1934,BEMB,3156,2466,5622
1935,BEMB,3326,2341,5667
1936,BEMB,3107,1823,4930
1937,BEMB,3558,2259,5817
1938,BEMB,3868,2435,6303
1939,BEMB,3301,2206,5507
1940,BEMB,3260,1999,5259
1941,BEMB,2987,2385,5372
1942,BEMB,3485,2087,5572
1943,BEMB,3012,1941,4953
1944,BEMB,3229,2382,5611
1945,BEMB,3165,2277,5442
1946,BEMB,3060,2390,5449
1947,BEMB,3085,2246,5331
1948,BEMB,3282,2131,5413
1949,BEMB,2867,2349,5216
1950,BEMB,3596,2223,5820
1951,BEMB,3019,2124,5143
1952,BEMB,3027,2240,5266
1953,BEMB,3002,1922,4924
1954,BEMB,3324,2308,5632
1955,BEMB,3638,2292,5930
1956,BEMB,3551,2394,5945
1957,BEMB,3033,2303,5336
1958,BEMB,3282,2132,5413
1959,BEMB,3448,2482,5930
1960,BEMB,2967,1660,4627
1961,BEMB,3378,2075,5453
1962,BEMB,3190,1915,5105
1963,BEMB,3704,2139,5843
1964,BEMB,3046,2275,5321
1965,BEMB,3295,1755,5049
1966,BEMB,3156,2114,5270
1967,BEMB,3074,2126,5199
1968,BEMB,3170,2081,5251
1969,BEMB,3767,2003,5770
1970,BEMB,3110,2461,5571
1971,BEMB,3329,1984,5313
1972,BEMB,3138,2005,5143
1973,BEMB,3208,2415,5623
1974,BEMB,3423,1921,5344
1975,BEMB,3164,2500,5664
1976,BEMB,2911,1944,4855
1977,BEMB,3050,1861,4911
1978,BEMB,3052,2305,5357
1979,BEMB,3174,2171,5345
1980,BEMB,3568,2345,5913
1981,BEMB,2986,1981,4966
1982,BEMB,3241,2730,5970
1983,BEMB,3195,1866,5061
1984,BEMB,3637,2120,5757
1985,BEMB,3470,1873,5343
1986,BEMB,3078,1828,4906
1987,BEMB,3386,1747,5133
1988,BEMB,3076,2479,5555
1989,BEMB,3300,2839,6139
1990,BEMB,3373,2139,5512
1991,BEMB,3501,2790,6291
1992,BEMB,3404,1786,5190
1993,BEMB,3454,2121,5575
1994,BEMB,3403,2186,5589
1995,BEMB,2900,2565,5466
1996,BEMB,2950,2331,5280
1997,BEMB,3056,2127,5183
1998,BEMB,3679,2248,5927
1999,BEMB,3279,2451,5730
2000,BEMB,3147,1961,5108
2001,MEBB,4315,1515,5829
2002,MEBB,4030,1461,5491
2003,MEBB,4895,1462,6358
2004,MEBB,4283,1107,5390
2005,MEBB,4019,1601,5620
2006,MEBB,4190,1242,5433
2007,MEBB,4299,1464,5763
2008,MEBB,4345,1417,5762
2009,MEBB,4366,1624,5990
2010,MEBB,4026,1544,5570
2011,MEBB,4437,1463,5901
2012,MEBB,4087,1802,5888
2013,MEBB,4111,1466,5578
2014,MEBB,4345,1665,6010
2015,MEBB,3803,1605,5408
2016,MEBB,4147,1531,5678
2017,MEBB,4263,1622,5885
2018,MEBB,4616,1259,5875
2019,MEBB,4346,1533,5879
2020,MEBB,4494,1882,6375
2021,MEBB,4049,1795,5844
2022,MEBB,4422,1626,6048
2023,MEBB,4767,1618,6385
2024,MEBB,3954,1660,5615
2025,MEBB,4346,1601,5947
2026,MEBB,4566,1453,6019
2027,MEBB,4369,1481,5851
2028,MEBB,4233,1313,5546
2029,MEBB,4405,1860,6265
2030,MEBB,4031,1635,5666
2031,MEBB,4614,1516,6130
2032,MEBB,4324,1316,5640
2033,MEBB,4339,1304,5643
2034,MEBB,4616,1787,6402
2035,MEBB,4368,1390,5758
2036,MEBB,4183,846,5029
2037,MEBB,4512,1318,5829
2038,MEBB,4409,1343,5752
2039,MEBB,3924,1384,5307
2040,MEBB,3996,1721,5717
2041,MEBB,4432,1469,5901
2042,MEBB,3975,1469,5444
2043,MEBB,3944,1136,5081
2044,MEBB,4037,1326,5363
2045,MEBB,4216,1078,5294
2046,MEBB,4255,1464,5720
2047,MEBB,4419,1312,5731
2048,MEBB,4587,1149,5736
2049,MEBB,4149,1759,5908
2050,MEBB,4282,1480,5762
2051,MEBB,4417,1577,5993
2052,MEBB,4053,1510,5563
2053,MEBB,4005,1060,5065
2054,MEBB,3975,1070,5045
2055,MEBB,4632,1679,6311
2056,MEBB,4365,2204,6569
2057,MEBB,4244,1517,5760
2058,MEBB,4638,1178,5817
2059,MEBB,4489,1455,5944
2060,MEBB,3933,1366,5299
2061,MEBB,4204,995,5199
2062,MEBB,4025,1408,5433
2063,MEBB,4169,1086,5255
2064,MEBB,4259,1390,5649
2065,MEBB,4045,1097,5141
2066,MEBB,4333,1067,5400
2067,MEBB,4207,1526,5733
2068,MEBB,4033,1867,5900
2069,MEBB,4121,1010,5131
2070,MEBB,4732,1677,6409
2071,MEBB,4528,1297,5825
2072,MEBB,4291,1166,5457
2073,MEBB,4488,1958,6446
2074,MEBB,4416,1492,5908
2075,MEBB,4418,1693,6111
2076,MEBB,4114,1291,5404
2077,MEBB,4454,1788,6242
2078,MEBB,4368,1732,6100
2079,MEBB,4508,1448,5956
2080,MEBB,4082,1586,5667
2081,MEBB,4132,1807,5939
2082,MEBB,4144,1526,5671
2083,MEBB,3987,1472,5460
2084,MEBB,4336,1668,6004
2085,MEBB,4196,1494,5691
2086,MEBB,4187,1434,5621
2087,MEBB,4253,1712,5965
2088,MEBB,3840,1615,5455
2089,MEBB,4131,1386,5517
2090,MEBB,3768,1682,5450
2091,MEBB,4391,1266,5657
2092,MEBB,4307,786,5093
2093,MEBB,4498,1231,5730
2094,MEBB,4367,1299,5666
2095,MEBB,4270,1343,5613
2096,MEBB,4415,1719,6134
2097,MEBB,4322,1613,5935
2098,MEBB,3995,1407,5402
2099,MEBB,4505,1337,5842
2100,MEBB,4366,1160,5526
2101,MEBB,3643,1457,5101
2102,MEBB,4057,1368,5424
2103,MEBB,4422,1541,5963
2104,MEBB,4052,1439,5491
2105,MEBB,4417,1451,5867
2106,MEBB,4219,1453,5672
2107,MEBB,4822,1978,6800
2108,MEBB,4432,852,5283
2109,MEBB,4412,1319,5731
2110,MEBB,4385,1723,6108
2111,MEBB,4106,1525,5631
2112,MEBB,4331,1255,5586
2113,MEBB,4146,1783,5929
2114,MEBB,4561,1489,6051
2115,MEBB,3679,1564,5243
2116,MEBB,4387,1727,6114
2117,MEBB,4368,1422,5790
2118,MEBB,4099,1378,5478
2119,MEBB,3963,1230,5193
2120,MEBB,4294,1515,5809
2121,MEBB,4070,1186,5256
2122,MEBB,4384,1488,5872
2123,MEBB,4381,1169,5550
2124,MEBB,4267,982,5248
2125,MEBB,4246,1272,5518
2126,MEBB,4102,1315,5417
2127,MEBB,4409,1341,5751
2128,MEBB,4657,1389,6046
2129,MEBB,4467,1223,5690
2130,MEBB,3850,1443,5293
2131,MEBB,4563,1508,6071
2132,MEBB,4473,1426,5899
2133,MEBB,4084,1729,5813
2134,MEBB,4244,1855,6100
2135,MEBB,3830,1474,5303
2136,MEBB,4633,1605,6237
2137,MEBB,4056,1111,5167
2138,MEBB,4365,1335,5700
2139,MEBB,4175,1183,5358
2140,MEBB,4198,1325,5523
2141,MEBB,4119,1254,5372
2142,MEBB,4141,1415,5556
2143,MEBB,3690,1428,5118
2144,MEBB,4701,1711,6412
2145,MEBB,4372,1589,5962
2146,MEBB,4179,1063,5242
2147,MEBB,4242,1335,5576
2148,MEBB,4162,1515,5677
2149,MEBB,4619,1779,6397
2150,MEBB,4438,1162,5600
2151,MEBB,3884,1807,5692
2152,MEBB,3632,1284,4916
2153,MEBB,4705,1339,6043
2154,MEBB,4396,1203,5599
2155,MEBB,3847,1304,5151
2156,MEBB,4368,1537,5905
2157,MEBB,4032,1422,5454
2158,MEBB,3971,1545,5516
2159,MEBB,3849,1318,5167
2160,MEBB,4566,1784,6350
2161,MEBB,4536,1356,5892
2162,MEBB,4350,1628,5978
2163,MEBB,4311,1683,5994
2164,MEBB,4118,1669,5788
2165,MEBB,4128,1624,5752
2166,MEBB,4025,1610,5635
2167,MEBB,4725,1987,6713
2168,MEBB,4252,1449,5700
2169,MEBB,4517,1382,5899
2170,MEBB,4088,1568,5656
2171,MEBB,4359,1297,5657
2172,MEBB,3901,1622,5523
2173,MEBB,4530,1235,5765
2174,MEBB,4468,1605,6074
2175,MEBB,4402,1255,5657
2176,MEBB,4228,1180,5409
2177,MEBB,4268,1516,5784
2178,MEBB,4003,1339,5342
2179,MEBB,3767,1632,5400
2180,MEBB,4758,1352,6110
2181,MEBB,3995,1372,5367
2182,MEBB,3895,1606,5500
2183,MEBB,4620,1311,5931
2184,MEBB,4103,1284,5387
2185,MEBB,3872,1744,5617
2186,MEBB,4261,1555,5815
2187,MEBB,4250,1441,5691
2188,MEBB,4587,1215,5802
2189,MEBB,4093,867,4960
2190,MEBB,4089,1729,5819
2191,MEBB,4237,1739,5976
2192,MEBB,4634,1328,5962
2193,MEBB,4385,1434,5819
2194,MEBB,4083,1335,5418
2195,MEBB,4030,1289,5319
2196,MEBB,3968,1549,5517
2197,MEBB,4333,1337,5670
2198,MEBB,4244,1860,6103
2199,MEBB,4461,1403,5864
2200,MEBB,4462,1603,6065
2201,MEBB,4226,1450,5675
2202,MEBB,4290,1263,5553
2203,MEBB,4141,1427,5568
2204,MEBB,3747,1414,5161
2205,MEBB,4422,1401,5823
2206,MEBB,4192,1694,5885
2207,MEBB,4372,1946,6318
2208,MEBB,4230,1645,5876
2209,MEBB,4809,1336,6145
2210,MEBB,4076,1386,5462
2211,MEBB,4485,1241,5727
2212,MEBB,4591,1024,5615
2213,MEBB,4391,1120,5511
2214,MEBB,4406,1480,5887
2215,MEBB,4399,1521,5920
2216,MEBB,4329,1483,5812
2217,MEBB,4044,1417,5461
2218,MEBB,3811,1134,4945
2219,MEBB,4312,1504,5816
2220,MEBB,4279,1522,5801
2221,MEBB,4195,1524,5719
2222,MEBB,3956,1584,5540
2223,MEBB,4387,1496,5884
2224,MEBB,4521,1597,6118
2225,MEBB,4073,1069,5142
2226,MEBB,3995,1214,5210
2227,MEBB,4465,1670,6136
2228,MEBB,4172,1735,5907
2229,MEBB,3940,1614,5554
2230,MEBB,4616,1365,5981
2231,MEBB,4485,1538,6023
2232,MEBB,4329,1364,5693
2233,MEBB,4324,1372,5696
2234,MEBB,4176,1218,5394
2235,MEBB,4731,1460,6190
2236,MEBB,4345,1243,5588
2237,MEBB,4477,1564,6040
2238,MEBB,4273,1074,5347
2239,MEBB,4339,1712,6050
2240,MEBB,4480,1295,5775
2241,MEBB,4595,1800,6395
2242,MEBB,4421,1655,6076
2243,MEBB,3867,1612,5479
2244,MEBB,4187,1838,6025
2245,MEBB,3934,1074,5008
2246,MEBB,4254,1712,5966
2247,MEBB,4530,1398,5927
2248,MEBB,4634,1708,6342
2249,MEBB,4596,1560,6156
2250,MEBB,4385,1299,5685
2251,MEBB,3888,1558,5446
2252,MEBB,4206,1657,5863
2253,MEBB,4530,1445,5975
2254,MEBB,4668,1304,5972
2255,MEBB,4504,1648,6152
2256,MEBB,4170,1394,5565
2257,MEBB,4085,1348,5433
2258,MEBB,4249,1453,5702
2259,MEBB,3915,1394,5310
2260,MEBB,4316,1325,5641
2261,MEBB,3885,1559,5444
2262,MEBB,4690,1032,5722
2263,MEBB,4544,1603,6147
2264,MEBB,3873,1339,5212
2265,MEBB,4269,1202,5471
2266,MEBB,4482,1338,5820
2267,MEBB,4457,1587,6043
2268,MEBB,4489,1041,5531
2269,MEBB,4221,931,5152
2270,MEBB,4350,1577,5928
2271,MEBB,4219,1572,5791
2272,MEBB,4248,1288,5536
2273,MEBB,4176,1849,6025
2274,MEBB,4249,1548,5798
2275,MEBB,4049,1856,5905
2276,MEBB,4034,1819,5853
2277,MEBB,4390,1308,5698
2278,MEBB,4303,1404,5707
2279,MEBB,4077,1216,5293
2280,MEBB,4358,1814,6172
2281,MEBB,4139,1506,5646
2282,MEBB,4542,997,5539
2283,MEBB,4089,1369,5458
2284,MEBB,4149,1292,5441
2285,MEBB,4124,1246,5371
2286,MEBB,3896,1409,5305
2287,MEBB,4468,1614,6082
2288,MEBB,3956,1310,5266
2289,MEBB,4434,1485,5919
2290,MEBB,4697,1676,6373
2291,MEBB,4491,1381,5871
2292,MEBB,4426,1623,6049
2293,MEBB,4302,1542,5845
2294,MEBB,4232,1523,5755
2295,MEBB,4507,1161,5668
2296,MEBB,4539,1037,5577
2297,MEBB,4145,1581,5726
2298,MEBB,4361,1605,5966
2299,MEBB,4457,1376,5833
2300,MEBB,4493,1727,6220
2301,MEBB,4319,1561,5880
2302,MEBB,3771,1279,5050
2303,MEBB,4516,1398,5914
2304,MEBB,4563,1100,5664
2305,MEBB,4351,1395,5746
2306,MEBB,4750,1465,6215
2307,MEBB,4052,1377,5429
2308,MEBB,4349,1217,5566
2309,MEBB,4279,1143,5422
2310,MEBB,4115,1238,5353
2311,MEBB,4094,1441,5535
2312,MEBB,4111,1491,5602
2313,MEBB,4412,1385,5798
2314,MEBB,4376,1582,5958
2315,MEBB,4468,1573,6041
2316,MEBB,4498,1299,5797
2317,MEBB,4168,1162,5330
2318,MEBB,4241,1275,5515
2319,MEBB,4232,1035,5267
2320,MEBB,3822,1800,5622
2321,MEBB,3898,1617,5515
2322,MEBB,4519,1522,6041
2323,MEBB,4164,1306,5470
2324,MEBB,4689,1411,6100
2325,MEBB,4137,1314,5452
2326,MEBB,4320,1563,5883
2327,MEBB,4336,1616,5952
2328,MEBB,4304,1222,5526
2329,MEBB,4254,1341,5595
2330,MEBB,3957,1256,5213
2331,MEBB,4367,1526,5893
2332,MEBB,4128,1723,5851
2333,MEBB,4244,1453,5697
2334,MEBB,4492,1555,6047
2335,MEBB,4130,2145,6275
2336,MEBB,4264,1358,5622
2337,MEBB,4253,1357,5611
2338,MEBB,4370,1486,5856
2339,MEBB,4386,1589,5975
2340,MEBB,4736,1361,6097
2341,MEBB,4140,1692,5832
2342,MEBB,4161,1323,5484
2343,MEBB,4426,1358,5783
2344,MEBB,3954,1054,5009
2345,MEBB,4295,1130,5425
2346,MEBB,3985,1134,5118
2347,MEBB,4545,1715,6260
2348,MEBB,4293,888,5181
2349,MEBB,4337,1301,5638
2350,MEBB,4252,1016,5268
2351,MEBB,4388,1244,5633
2352,MEBB,4100,1239,5338
2353,MEBB,4022,1448,5470
2354,MEBB,3811,1776,5588
2355,MEBB,4411,1642,6052
2356,MEBB,4998,1421,6418
2357,MEBB,4469,1185,5654
2358,MEBB,4036,1634,5669
2359,MEBB,4010,1586,5596
2360,MEBB,4454,967,5421
2361,MEBB,4237,1059,5296
2362,MEBB,3822,1436,5257
2363,MEBB,4493,1494,5987
2364,MEBB,4218,1161,5379
2365,MEBB,4051,2068,6119
2366,MEBB,4561,1052,5613
2367,MEBB,4121,1460,5581
2368,MEBB,4452,1518,5970
2369,MEBB,4238,1116,5354
2370,MEBB,4107,1599,5705
2371,MEBB,4119,1556,5675
2372,MEBB,4078,1449,5527
2373,MEBB,4059,1652,5711
2374,MEBB,4161,1647,5808
2375,MEBB,4029,1657,5686
2376,MEBB,4373,1600,5973
2377,MEBB,4210,1162,5372
2378,MEBB,4212,1527,5738
2379,MEBB,4116,1525,5641
2380,MEBB,4388,1494,5882
2381,MEBB,4385,1606,5991
2382,MEBB,3768,1336,5104
2383,MEBB,4293,1291,5584
2384,MEBB,4653,1397,6050
2385,MEBB,3689,1373,5061
2386,MEBB,4054,1723,5777
2387,MEBB,4522,1558,6081
2388,MEBB,4228,1379,5608
2389,MEBB,4121,1286,5407
2390,MEBB,4238,1256,5494
2391,MEBB,4251,1688,5940
2392,MEBB,4015,1487,5502
2393,MEBB,4536,1211,5747
2394,MEBB,4525,1599,6124
2395,MEBB,4161,1030,5191
2396,MEBB,4175,1201,5376
2397,MEBB,4792,1590,6381
2398,MEBB,4040,1024,5064
2399,MEBB,4088,1687,5775
2400,MEBB,4079,1363,5442
2401,MEBB,4079,1535,5614
2402,MEBB,4383,1814,6198
2403,MEBB,4133,1049,5182
2404,MEBB,4563,1695,6258
2405,MEBB,4479,970,5448
2406,MEBB,4628,1498,6126
2407,MEBB,4391,1594,5986
2408,MEBB,3972,1332,5304
2409,MEBB,4133,1145,5278
2410,MEBB,4649,1321,5970
2411,MEBB,4355,1328,5683
2412,MEBB,4580,1551,6131
2413,MEBB,4419,1268,5687
2414,MEBB,4733,1543,6276
2415,MEBB,4129,1841,5969
2416,MEBB,4112,1590,5701
2417,MEBB,3733,1049,4782
2418,MEBB,4234,1234,5468
2419,MEBB,4491,1746,6237
2420,MEBB,3811,1796,5608
2421,MEBB,3901,1615,5516
2422,MEBB,4526,1977,6503
2423,MEBB,4383,929,5312
2424,MEBB,4324,1386,5710
2425,MEBB,4234,987,5222
2426,MEBB,4607,1506,6113
2427,MEBB,3928,1418,5345
2428,MEBB,4508,1408,5917
2429,MEBB,4574,1207,5781
2430,MEBB,4369,1606,5974
2431,MEBB,4196,1551,5748
2432,MEBB,4400,1624,6024
2433,MEBB,4356,1555,5911
2434,MEBB,4597,1776,6373
2435,MEBB,3939,2084,6023
2436,MEBB,4158,1125,5282
2437,MEBB,4635,1614,6249
2438,MEBB,4059,1262,5321
2439,MEBB,3961,1682,5643
2440,MEBB,4060,1204,5263
2441,MEBB,4271,1374,5645
2442,MEBB,3818,1446,5263
2443,MEBB,4270,1453,5723
2444,MEBB,3941,1396,5337
2445,MEBB,4219,1659,5878
2446,MEBB,4280,1654,5934
2447,MEBB,4862,1270,6132
2448,MEBB,4393,1098,5491
2449,MEBB,4408,1006,5414
2450,MEBB,4130,1403,5532
2451,MEBB,4460,1696,6156
2452,MEBB,4408,1749,6157
2453,MEBB,4158,1567,5725
2454,MEBB,4209,1832,6042
2455,MEBB,4491,1652,6144
2456,MEBB,4297,1508,5805
2457,MEBB,4221,941,5163
2458,MEBB,4045,1329,5374
2459,MEBB,4491,1925,6416
2460,MEBB,4513,1358,5872
2461,MEBB,4471,1475,5945
2462,MEBB,4491,1811,6302
2463,MEBB,4643,939,5582
2464,MEBB,3870,1409,5280
2465,MEBB,4385,1620,6005
2466,MEBB,3920,1415,5335
2467,MEBB,4072,1452,5524
2468,MEBB,4387,1307,5694
2469,MEBB,3769,1452,5221
2470,MEBB,4104,1355,5459
2471,MEBB,4263,1748,6011
2472,MEBB,4185,1617,5802
2473,MEBB,4097,868,4966
2474,MEBB,4248,1310,5558
2475,MEBB,4522,1682,6204
2476,MEBB,4075,1694,5769
2477,MEBB,4151,1548,5699
2478,MEBB,4309,945,5254
2479,MEBB,4092,1749,5841
2480,MEBB,4754,1072,5826
2481,MEBB,4188,1754,5942
2482,MEBB,4597,1251,5849
2483,MEBB,3433,1215,4647
2484,MEBB,4218,1500,5718
2485,MEBB,4031,1103,5134
2486,MEBB,4445,1812,6258
2487,MEBB,4295,1818,6113
2488,MEBB,4004,1554,5558
2489,MEBB,4138,982,5120
2490,MEBB,4198,1217,5416
2491,MEBB,4332,1275,5607
2492,MEBB,4279,1444,5723
2493,MEBB,3892,1931,5823
2494,MEBB,4223,783,5006
2495,MEBB,4495,1711,6206
2496,MEBB,4320,1428,5749
2497,MEBB,4159,1155,5315
2498,MEBB,4199,1231,5430
2499,MEBB,3904,1566,5470
2500,MEBB,4064,1518,5582
2501,MEBB,4504,1151,5654
2502,MEBB,4448,1216,5664
2503,MEBB,4402,1509,5911
2504,MEBB,3975,1306,5281
2505,MEBB,4384,1204,5588
2506,MEBB,4044,1202,5246
2507,MEBB,4250,1622,5873
2508,MEBB,4145,1052,5197
2509,MEBB,4065,1423,5489
2510,MEBB,4960,1349,6309
2511,MEBB,4270,1550,5820
2512,MEBB,4588,1341,5930
2513,MEBB,4218,1469,5687
2514,MEBB,4409,1253,5662
2515,MEBB,4448,1441,5889
2516,MEBB,4362,1386,5747
2517,MEBB,4902,1591,6493
2518,MEBB,4313,1776,6089
2519,MEBB,4073,1585,5657
2520,MEBB,4466,1700,6166
2521,MEBB,4425,1685,6110
2522,MEBB,3864,1364,5228
2523,MEBB,4592,1249,5841
2524,MEBB,3773,1534,5308
2525,MEBB,4141,1383,5524
2526,MEBB,4349,1421,5770
2527,MEBB,4124,1724,5848
