id,Tipus,tp,tb,tt
1706,BEMB,3386,2250,5636
1707,BEMB,3341,2094,5435
1708,BEMB,3556,1914,5470
1709,BEMB,3093,1948,5041
1710,BEMB,3312,1948,5260
1711,BEMB,3258,2045,5304
1712,BEMB,3625,2138,5763
1713,BEMB,3042,2121,5163
1714,BEMB,3320,2222,5542
1715,BEMB,3378,2352,5730
1716,BEMB,3210,2057,5267
1717,BEMB,3193,2198,5391
1718,BEMB,2916,1988,4904
1719,BEMB,3265,2196,5461
1720,BEMB,3391,1972,5363
1721,BEMB,3401,2027,5428
1722,BEMB,3281,2070,5351
1723,BEMB,3424,2205,5629
1724,BEMB,3431,2324,5756
1725,BEMB,3369,2270,5638
1726,BEMB,3249,2982,6231
1727,BEMB,3050,2034,5085
1728,BEMB,3357,2070,5428
1729,BEMB,3096,1967,5063
1730,BEMB,3282,1870,5152
1731,BEMB,3388,2693,6081
1732,BEMB,3077,2351,5429
1733,BEMB,3545,1771,5316
1734,BEMB,3146,2493,5639
1735,BEMB,3015,1726,4741
1736,BEMB,3514,2085,5600
1737,BEMB,3612,1906,5518
1738,BEMB,3157,2285,5442
1739,BEMB,2998,2453,5451
1740,BEMB,3328,1972,5300
1741,BEMB,3298,2306,5604
1742,BEMB,3412,1796,5207
1743,BEMB,3110,2297,5407
1744,BEMB,2837,1990,4827
1745,BEMB,3296,2260,5556
1746,BEMB,2942,2101,5043
1747,BEMB,3256,2018,5274
1748,BEMB,2911,2032,4943
1749,BEMB,2959,1870,4829
1750,BEMB,3639,2140,5779
1751,BEMB,3065,2292,5357
1752,BEMB,3371,1993,5364
1753,BEMB,2957,2310,5268
1754,BEMB,3460,1779,5239
1755,BEMB,3291,1975,5266
1756,BEMB,3609,2261,5871
1757,BEMB,3265,2220,5485
1758,BEMB,3388,2145,5532
1759,BEMB,3424,2330,5753
1760,BEMB,3882,2043,5925
1761,BEMB,3374,2246,5621
1762,BEMB,3426,2606,6032
1763,BEMB,2867,1911,4778
1764,BEMB,3133,2032,5165
1765,BEMB,3133,2177,5310
1766,BEMB,3252,2124,5376
1767,BEMB,3323,2378,5700
1768,BEMB,3011,2035,5046
1769,BEMB,3209,2288,5497
1770,BEMB,3269,2025,5295
1771,BEMB,3123,1814,4937
1772,BEMB,3451,2295,5746
1773,BEMB,2830,1795,4625
1774,BEMB,3359,1862,5220
1775,BEMB,3399,2260,5659
1776,BEMB,3199,2021,5220
1777,BEMB,3060,2205,5265
1778,BEMB,2809,2174,4983
1779,BEMB,3410,2030,5439
1780,BEMB,3384,2363,5747
1781,BEMB,3124,2038,5163
1782,BEMB,2936,2420,5356
1783,BEMB,2863,2353,5216
1784,BEMB,3402,2165,5567
1785,BEMB,3485,2422,5907
1786,BEMB,3248,2181,5429
1787,BEMB,3107,1793,4900
1788,BEMB,3289,2336,5624
1789,BEMB,3793,1982,5775
1790,BEMB,3722,2211,5933
1791,BEMB,3795,2237,6032
1792,BEMB,3247,1934,5181
1793,BEMB,3324,2513,5837
1794,BEMB,3643,2084,5727
1795,BEMB,2880,2172,5052
1796,BEMB,2756,2348,5103
1797,BEMB,3432,2232,5664
1798,BEMB,3172,2061,5232
1799,BEMB,3957,2281,6238
1800,BEMB,3421,2259,5679
1801,BEMB,3403,2122,5525
1802,BEMB,3897,2548,6446
1803,BEMB,3054,1473,4528
1804,BEMB,2468,2005,4473
1805,BEMB,3359,2007,5366
1806,BEMB,3361,2375,5736
1807,BEMB,3311,2312,5623
1808,BEMB,3424,2024,5448
1809,BEMB,3696,2560,6256
1810,BEMB,3385,2585,5970
1811,BEMB,2917,2140,5056
1812,BEMB,2987,1693,4680
1813,BEMB,3193,2494,5688
1814,BEMB,3505,2316,5820
1815,BEMB,3080,2464,5544
1816,BEMB,3619,2349,5968
1817,BEMB,3265,1687,4952
1818,BEMB,3578,2258,5837
1819,BEMB,2758,1968,4725
1820,BEMB,3113,2126,5239
1821,BEMB,3523,1635,5158
1822,BEMB,3261,2136,5398
1823,BEMB,3513,2056,5569
1824,BEMB,3070,2287,5357
1825,BEMB,3149,2535,5684
1826,BEMB,2870,2212,5082
1827,BEMB,3447,1584,5031
1828,BEMB,2976,1950,4926
1829,BEMB,3211,2157,5368
1830,BEMB,3030,2142,5172
1831,BEMB,3092,2102,5194
1832,BEMB,3489,2268,5757
1833,BEMB,3042,2212,5254
1834,BEMB,3185,2204,5388
1835,BEMB,2763,1863,4626
1836,BEMB,3168,2086,5254
1837,BEMB,2872,2267,5139
1838,BEMB,3586,1983,5568
1839,BEMB,3161,2005,5166
1840,BEMB,3615,2435,6050
1841,BEMB,3377,2011,5388
1842,BEMB,3341,1644,4986
1843,BEMB,3012,2202,5214
1844,BEMB,3036,1938,4974
1845,BEMB,3445,2250,5695
1846,BEMB,3165,2611,5776
1847,BEMB,3203,2658,5861
1848,BEMB,3442,2107,5549
1849,BEMB,3089,2343,5432
1850,BEMB,3231,2174,5405
1851,BEMB,3136,2224,5360
1852,BEMB,3302,2006,5308
1853,BEMB,3719,2275,5994
1854,BEMB,3572,2228,5800
1855,BEMB,3030,2144,5174
1856,BEMB,3228,1868,5096
1857,BEMB,2981,2065,5047
1858,BEMB,3159,1558,4717
1859,BEMB,3124,2209,5333
1860,BEMB,3906,2274,6180
1861,BEMB,3213,2328,5541
1862,BEMB,3247,2355,5602
1863,BEMB,2573,2121,4694
1864,BEMB,3101,2058,5159
1865,BEMB,3262,1969,5231
1866,BEMB,3228,2658,5886
1867,BEMB,3069,2161,5230
1868,BEMB,3062,2048,5110
1869,BEMB,3036,2212,5248
1870,BEMB,3330,2547,5877
1871,BEMB,3445,2422,5867
1872,BEMB,3342,1655,4997
1873,BEMB,3469,2112,5581
1874,BEMB,2564,2027,4591
1875,BEMB,3405,2012,5417
1876,BEMB,2960,2511,5471
1877,BEMB,3096,2038,5133
1878,BEMB,3215,2480,5695
1879,BEMB,3045,1983,5028
1880,BEMB,3317,2135,5452
1881,BEMB,3112,2491,5603
1882,BEMB,3200,2160,5360
1883,BEMB,2981,1800,4781
1884,BEMB,3363,2101,5464
1885,BEMB,3501,2107,5608
1886,BEMB,3157,2651,5809
1887,BEMB,3031,2221,5252
1888,BEMB,3360,2361,5721
1889,BEMB,3577,2067,5644
1890,BEMB,3292,1895,5187
1891,BEMB,3246,2332,5578
1892,BEMB,3515,1907,5422
1893,BEMB,3137,2023,5160
1894,BEMB,3330,2089,5420
1895,BEMB,3126,2154,5280
1896,BEMB,3361,2071,5433
1897,BEMB,2563,1984,4548
1898,BEMB,3223,2085,5308
1899,BEMB,3073,2366,5439
1900,BEMB,3364,2510,5873
1901,BEMB,3236,2381,5617
1902,BEMB,3142,2034,5177
1903,BEMB,3298,1992,5290
1904,BEMB,3076,2387,5463
1905,BEMB,3616,2034,5650
1906,BEMB,3734,2252,5986
1907,BEMB,3223,2025,5248
1908,BEMB,3489,2217,5706
1909,BEMB,3382,2191,5573
1910,BEMB,3691,2100,5791
1911,BEMB,3175,2383,5557
1912,BEMB,3215,2518,5733
1913,BEMB,3148,2141,5290
1914,BEMB,3286,1869,5154
1915,BEMB,3188,2287,5476
1916,BEMB,3496,2320,5816
1917,BEMB,3332,1766,5098
1918,BEMB,3459,1960,5420
1919,BEMB,3257,2227,5484
1920,BEMB,3085,2101,5186
1921,BEMB,3317,2052,5370
1922,BEMB,2685,1880,4565
1923,BEMB,3296,2535,5831
1924,BEMB,3579,2295,5873
1925,BEMB,3276,1722,4998
1926,BEMB,3213,1621,4834
1927,BEMB,3234,1760,4994
1928,BEMB,3008,1820,4828
1929,BEMB,2925,2231,5156
1930,BEMB,3362,1722,5085
1931,BEMB,3127,2294,5422
1932,BEMB,3253,2120,5373
1933,BEMB,3391,2152,5543
1934,BEMB,3315,1965,5280
1935,BEMB,3010,1877,4887
1936,BEMB,3351,2033,5384
1937,BEMB,3279,2407,5686
1938,BEMB,3326,2143,5469
1939,BEMB,3272,2171,5443
1940,BEMB,3468,2221,5689
1941,BEMB,3431,1689,5120
1942,BEMB,3565,1942,5507
1943,BEMB,3660,2018,5679
1944,BEMB,3264,2660,5924
1945,BEMB,3224,1981,5205
1946,BEMB,3337,2259,5596
1947,BEMB,3618,2311,5929
1948,BEMB,3292,2308,5600
1949,BEMB,3610,2272,5882
1950,BEMB,2843,1775,4618
1951,BEMB,3394,1934,5328
1952,BEMB,3272,2484,5756
1953,BEMB,3344,2263,5606
1954,BEMB,3495,2159,5654
1955,BEMB,3198,2447,5645
1956,BEMB,3235,2407,5642
1957,BEMB,3098,2331,5429
1958,BEMB,3361,2168,5529
1959,BEMB,3244,2132,5376
1960,BEMB,3160,1576,4735
1961,BEMB,2763,1998,4760
1962,BEMB,3192,2141,5333
1963,BEMB,3118,2412,5530
1964,BEMB,3212,2278,5491
1965,BEMB,3168,2130,5298
1966,BEMB,3628,1978,5606
1967,BEMB,3509,2339,5849
1968,BEMB,3329,1807,5136
1969,BEMB,3222,1795,5017
1970,BEMB,3084,2122,5207
1971,BEMB,3176,2031,5207
1972,BEMB,3354,1999,5353
1973,BEMB,3353,2229,5582
1974,BEMB,3327,1914,5241
1975,BEMB,3025,2391,5416
1976,BEMB,3269,1707,4976
1977,BEMB,3226,2101,5327
1978,BEMB,3642,2184,5826
1979,BEMB,3101,2053,5154
1980,BEMB,3272,2361,5633
1981,BEMB,3471,1987,5458
1982,BEMB,2997,2214,5211
1983,BEMB,3066,2322,5389
1984,BEMB,2613,1719,4332
1985,BEMB,3234,2082,5316
1986,BEMB,2798,2423,5221
1987,BEMB,3168,2324,5492
1988,BEMB,3315,2003,5318
1989,BEMB,2995,2139,5134
1990,BEMB,3308,2540,5848
1991,BEMB,3495,2618,6113
1992,BEMB,2964,2413,5377
1993,BEMB,3212,1852,5064
1994,BEMB,2909,2414,5323
1995,BEMB,3387,2260,5647
1996,BEMB,3301,1889,5189
1997,BEMB,3322,1960,5282
1998,BEMB,3216,2506,5722
1999,BEMB,3013,2068,5080
2000,BEMB,3146,2016,5161
2001,MEBB,4317,1569,5886
2002,MEBB,4130,1219,5349
2003,MEBB,4708,1072,5780
2004,MEBB,4120,1510,5629
2005,MEBB,4084,1339,5423
2006,MEBB,4357,1345,5702
2007,MEBB,4358,1523,5881
2008,MEBB,3854,1690,5544
2009,MEBB,4413,1297,5709
2010,MEBB,4061,1578,5639
2011,MEBB,4452,1512,5964
2012,MEBB,4876,1295,6171
2013,MEBB,4142,1591,5733
2014,MEBB,4597,1640,6237
2015,MEBB,4119,1147,5266
2016,MEBB,3847,1391,5238
2017,MEBB,4432,1669,6101
2018,MEBB,4380,1202,5582
2019,MEBB,4239,1433,5672
2020,MEBB,4212,958,5170
2021,MEBB,4096,1572,5668
2022,MEBB,4278,1407,5685
2023,MEBB,4209,1336,5545
2024,MEBB,4340,1180,5520
2025,MEBB,4527,1321,5848
2026,MEBB,4306,1576,5881
2027,MEBB,4417,1279,5696
2028,MEBB,4433,1465,5898
2029,MEBB,4406,1419,5825
2030,MEBB,4393,1555,5948
2031,MEBB,4554,1275,5829
2032,MEBB,4449,1270,5720
2033,MEBB,4418,1702,6120
2034,MEBB,4114,1212,5326
2035,MEBB,4383,1429,5812
2036,MEBB,4139,1484,5623
2037,MEBB,4039,1243,5282
2038,MEBB,4351,1580,5932
2039,MEBB,4498,1600,6098
2040,MEBB,4411,1146,5558
2041,MEBB,4316,1449,5765
2042,MEBB,3918,1302,5220
2043,MEBB,4465,989,5454
2044,MEBB,4185,1736,5921
2045,MEBB,4168,1311,5479
2046,MEBB,4090,1496,5586
2047,MEBB,4481,1563,6044
2048,MEBB,4077,1341,5417
2049,MEBB,4308,1730,6039
2050,MEBB,4370,1757,6127
2051,MEBB,4071,1190,5261
2052,MEBB,4259,1319,5578
2053,MEBB,4016,1780,5796
2054,MEBB,4105,1371,5476
2055,MEBB,4329,1157,5485
2056,MEBB,4622,1081,5703
2057,MEBB,4083,995,5078
2058,MEBB,3695,1588,5283
2059,MEBB,4523,996,5520
2060,MEBB,4688,1300,5988
2061,MEBB,4023,1372,5395
2062,MEBB,4470,1590,6060
2063,MEBB,4167,1294,5461
2064,MEBB,4258,1449,5707
2065,MEBB,4035,877,4912
2066,MEBB,4198,1283,5481
2067,MEBB,3925,1574,5499
2068,MEBB,4346,1076,5422
2069,MEBB,4506,1382,5888
2070,MEBB,3578,1280,4858
2071,MEBB,4361,1159,5520
2072,MEBB,4538,1512,6050
2073,MEBB,4371,1069,5440
2074,MEBB,4148,1675,5823
2075,MEBB,4477,1307,5783
2076,MEBB,4172,1073,5245
2077,MEBB,3757,1263,5019
2078,MEBB,4733,1437,6170
2079,MEBB,3929,1497,5425
2080,MEBB,4275,1562,5837
2081,MEBB,4419,1801,6220
2082,MEBB,4678,1509,6187
2083,MEBB,4383,1752,6135
2084,MEBB,4620,1256,5877
2085,MEBB,4094,1877,5971
2086,MEBB,4491,1655,6147
2087,MEBB,4025,1697,5722
2088,MEBB,3939,1074,5013
2089,MEBB,4321,1495,5817
2090,MEBB,3995,1687,5683
2091,MEBB,4002,1097,5099
2092,MEBB,4700,1322,6022
2093,MEBB,4532,1175,5707
2094,MEBB,4174,1393,5567
2095,MEBB,3927,1892,5819
2096,MEBB,4361,1180,5541
2097,MEBB,4294,1898,6192
2098,MEBB,4470,1692,6162
2099,MEBB,4397,1797,6194
2100,MEBB,4714,1396,6110
2101,MEBB,3926,1732,5657
2102,MEBB,4379,1635,6014
2103,MEBB,4189,1310,5499
2104,MEBB,4308,1662,5970
2105,MEBB,4453,1415,5868
2106,MEBB,3857,1135,4992
2107,MEBB,4385,1314,5699
2108,MEBB,4146,1785,5930
2109,MEBB,4611,1621,6233
2110,MEBB,4206,1621,5827
2111,MEBB,3833,1747,5581
2112,MEBB,4413,1512,5926
2113,MEBB,4517,1853,6370
2114,MEBB,4573,1445,6017
2115,MEBB,4199,1467,5666
2116,MEBB,4433,968,5401
2117,MEBB,4493,1440,5933
2118,MEBB,4215,1338,5552
2119,MEBB,4349,1685,6034
2120,MEBB,4319,1478,5797
2121,MEBB,4510,1284,5795
2122,MEBB,3979,1705,5685
2123,MEBB,4160,1463,5623
2124,MEBB,3915,1440,5355
2125,MEBB,4153,1342,5496
2126,MEBB,4442,1243,5686
2127,MEBB,4481,1569,6050
2128,MEBB,4061,1305,5366
2129,MEBB,4115,1288,5403
2130,MEBB,4076,1252,5329
2131,MEBB,4270,1418,5688
2132,MEBB,4425,1245,5670
2133,MEBB,4030,1625,5655
2134,MEBB,3844,1361,5205
2135,MEBB,4451,1241,5692
2136,MEBB,4345,1404,5749
2137,MEBB,3656,1095,4751
2138,MEBB,4364,1421,5785
2139,MEBB,4063,1835,5898
2140,MEBB,3857,1348,5205
2141,MEBB,4156,1480,5636
2142,MEBB,4388,1605,5994
2143,MEBB,4492,1263,5755
2144,MEBB,4192,1712,5905
2145,MEBB,4664,1379,6043
2146,MEBB,4255,1353,5608
2147,MEBB,4329,2015,6343
2148,MEBB,4319,1778,6097
2149,MEBB,3754,1190,4944
2150,MEBB,4076,1685,5761
2151,MEBB,4251,1684,5935
2152,MEBB,4264,1562,5826
2153,MEBB,4635,1163,5798
2154,MEBB,3992,1450,5442
2155,MEBB,4280,1153,5433
2156,MEBB,4053,1046,5099
2157,MEBB,4300,1973,6273
2158,MEBB,4109,1649,5758
2159,MEBB,4032,1134,5166
2160,MEBB,4315,1686,6001
2161,MEBB,4285,1455,5739
2162,MEBB,4384,1499,5883
2163,MEBB,4264,1385,5648
2164,MEBB,3945,1553,5498
2165,MEBB,4462,1471,5932
2166,MEBB,4382,1308,5690
2167,MEBB,4032,957,4989
2168,MEBB,4011,1715,5726
2169,MEBB,4033,1311,5345
2170,MEBB,4735,1136,5870
2171,MEBB,4009,1543,5552
2172,MEBB,4125,1453,5578
2173,MEBB,4285,1234,5519
2174,MEBB,4472,1940,6412
2175,MEBB,4216,1712,5927
2176,MEBB,4011,1476,5488
2177,MEBB,4426,1175,5601
2178,MEBB,3999,1436,5434
2179,MEBB,4266,1327,5594
2180,MEBB,4067,1874,5941
2181,MEBB,3872,1287,5158
2182,MEBB,4056,1758,5814
2183,MEBB,4235,1898,6133
2184,MEBB,4107,1729,5837
2185,MEBB,4632,1474,6106
2186,MEBB,4408,1460,5869
2187,MEBB,4068,1614,5682
2188,MEBB,3953,924,4877
2189,MEBB,4350,1351,5701
2190,MEBB,4212,1259,5472
2191,MEBB,4231,1165,5396
2192,MEBB,4426,1601,6027
2193,MEBB,4157,1077,5235
2194,MEBB,3753,1357,5110
2195,MEBB,3883,1768,5651
2196,MEBB,4473,1135,5608
2197,MEBB,4047,1421,5468
2198,MEBB,4448,2002,6450
2199,MEBB,4359,1726,6086
2200,MEBB,4315,1245,5561
2201,MEBB,4207,1349,5556
2202,MEBB,3811,1238,5049
2203,MEBB,4371,1758,6129
2204,MEBB,3935,965,4900
2205,MEBB,4286,1403,5688
2206,MEBB,4464,1263,5726
2207,MEBB,3853,1177,5030
2208,MEBB,4358,949,5307
2209,MEBB,4154,1555,5709
2210,MEBB,4082,1518,5600
2211,MEBB,3727,1429,5156
2212,MEBB,3739,1432,5171
2213,MEBB,4655,1434,6089
2214,MEBB,4560,1713,6273
2215,MEBB,4215,1250,5465
2216,MEBB,4179,1755,5934
2217,MEBB,4185,1377,5562
2218,MEBB,4404,1672,6075
2219,MEBB,4436,1088,5523
2220,MEBB,4479,1278,5757
2221,MEBB,3917,1371,5288
2222,MEBB,4309,1910,6218
2223,MEBB,4665,1447,6112
2224,MEBB,4758,1556,6314
2225,MEBB,4242,1479,5721
2226,MEBB,3890,1108,4998
2227,MEBB,4216,1525,5741
2228,MEBB,4458,1179,5638
2229,MEBB,4366,1119,5484
2230,MEBB,4341,1423,5764
2231,MEBB,4220,1885,6105
2232,MEBB,3931,1387,5318
2233,MEBB,4577,1929,6506
2234,MEBB,4397,1524,5921
2235,MEBB,4117,1246,5363
2236,MEBB,4143,1658,5801
2237,MEBB,4619,1549,6168
2238,MEBB,4297,1494,5791
2239,MEBB,4030,1716,5746
2240,MEBB,4427,1271,5698
2241,MEBB,4274,1364,5638
2242,MEBB,3944,1489,5433
2243,MEBB,4043,1578,5621
2244,MEBB,4271,1482,5753
2245,MEBB,4088,1043,5131
2246,MEBB,4070,1507,5577
2247,MEBB,4529,1357,5885
2248,MEBB,4045,1437,5483
2249,MEBB,4447,1875,6321
2250,MEBB,4109,1710,5819
2251,MEBB,3942,1001,4943
2252,MEBB,4554,1710,6263
2253,MEBB,4367,1342,5709
2254,MEBB,4365,1305,5670
2255,MEBB,4420,1915,6334
2256,MEBB,4182,1207,5390
2257,MEBB,3586,1522,5108
2258,MEBB,4139,895,5034
2259,MEBB,4451,1398,5849
2260,MEBB,4054,1467,5521
2261,MEBB,3801,1296,5097
2262,MEBB,3988,1345,5333
2263,MEBB,4163,1653,5816
2264,MEBB,4150,1019,5170
2265,MEBB,3839,1731,5570
2266,MEBB,4081,1715,5796
2267,MEBB,4109,1180,5289
2268,MEBB,4407,1317,5724
2269,MEBB,4566,1436,6002
2270,MEBB,4381,1255,5636
2271,MEBB,4338,1501,5839
2272,MEBB,4334,1240,5574
2273,MEBB,4448,1666,6114
2274,MEBB,3958,1263,5220
2275,MEBB,4115,1727,5842
2276,MEBB,4409,1157,5566
2277,MEBB,4515,1496,6011
2278,MEBB,4587,1406,5993
2279,MEBB,4189,1589,5778
2280,MEBB,4052,1796,5849
2281,MEBB,4130,1665,5795
2282,MEBB,4493,1497,5990
2283,MEBB,3876,1430,5305
2284,MEBB,4242,1788,6030
2285,MEBB,4112,1486,5598
2286,MEBB,4327,1328,5656
2287,MEBB,4414,1393,5807
2288,MEBB,4121,1375,5496
2289,MEBB,4145,1572,5717
2290,MEBB,4716,1785,6501
2291,MEBB,3886,1594,5479
2292,MEBB,4273,1945,6218
2293,MEBB,4260,1153,5413
2294,MEBB,4009,1313,5322
2295,MEBB,4286,1667,5952
2296,MEBB,4130,1940,6071
2297,MEBB,4401,1427,5828
2298,MEBB,4102,1482,5584
2299,MEBB,4309,1048,5357
2300,MEBB,4196,1411,5607
2301,MEBB,4309,1046,5355
2302,MEBB,4572,1375,5946
2303,MEBB,4113,1487,5600
2304,MEBB,4380,1577,5957
2305,MEBB,4381,1150,5531
2306,MEBB,4522,1480,6003
2307,MEBB,4234,1912,6146
2308,MEBB,3998,1686,5684
2309,MEBB,4602,1756,6358
2310,MEBB,4228,1543,5771
2311,MEBB,4315,1633,5948
2312,MEBB,4299,1524,5823
2313,MEBB,4148,1394,5542
2314,MEBB,3771,1148,4919
2315,MEBB,4316,1889,6205
2316,MEBB,4237,1598,5835
2317,MEBB,4659,1600,6260
2318,MEBB,4060,1662,5722
2319,MEBB,4338,1663,6002
2320,MEBB,4635,936,5570
2321,MEBB,4920,1411,6331
2322,MEBB,4173,1304,5477
2323,MEBB,4319,1401,5720
2324,MEBB,4105,1264,5368
2325,MEBB,4132,1366,5497
2326,MEBB,3945,1507,5452
2327,MEBB,4054,1314,5368
2328,MEBB,4177,1796,5973
2329,MEBB,5146,1312,6458
2330,MEBB,4271,1171,5442
2331,MEBB,4249,1495,5744
2332,MEBB,4279,1286,5565
2333,MEBB,4503,1856,6360
2334,MEBB,4211,1759,5970
2335,MEBB,3984,1657,5642
2336,MEBB,4569,1622,6190
2337,MEBB,4231,1251,5482
2338,MEBB,4150,984,5134
2339,MEBB,4320,1919,6239
2340,MEBB,4020,1557,5577
2341,MEBB,4527,1174,5701
2342,MEBB,4461,1600,6060
2343,MEBB,4304,1513,5818
2344,MEBB,4021,1479,5500
2345,MEBB,4208,1438,5646
2346,MEBB,4180,1493,5672
2347,MEBB,3906,1479,5385
2348,MEBB,4360,1577,5937
2349,MEBB,4231,1099,5330
2350,MEBB,4027,1189,5216
2351,MEBB,4273,1466,5739
2352,MEBB,4335,1444,5779
2353,MEBB,4461,1347,5808
2354,MEBB,4493,1751,6244
2355,MEBB,4061,1640,5701
2356,MEBB,4431,1215,5646
2357,MEBB,4073,1788,5862
2358,MEBB,4657,1521,6179
2359,MEBB,4617,1491,6108
2360,MEBB,4485,1489,5975
2361,MEBB,4290,1269,5560
2362,MEBB,3986,1149,5135
2363,MEBB,4309,1076,5385
2364,MEBB,4881,1254,6135
2365,MEBB,4483,1335,5817
2366,MEBB,4435,1611,6045
2367,MEBB,4159,1286,5445
2368,MEBB,4042,1165,5208
2369,MEBB,4352,1255,5607
2370,MEBB,4577,1658,6235
2371,MEBB,4402,1677,6079
2372,MEBB,4099,1275,5374
2373,MEBB,4064,1531,5595
2374,MEBB,4459,1084,5543
2375,MEBB,4568,1459,6027
2376,MEBB,4411,1374,5786
2377,MEBB,4181,1558,5739
2378,MEBB,4697,1154,5851
2379,MEBB,4667,1340,6008
2380,MEBB,4583,1276,5860
2381,MEBB,4332,1606,5939
2382,MEBB,4434,1161,5596
2383,MEBB,3770,1366,5136
2384,MEBB,4127,1252,5380
2385,MEBB,4141,1026,5167
2386,MEBB,4314,1396,5710
2387,MEBB,3654,1595,5249
2388,MEBB,4194,1030,5223
2389,MEBB,4422,1647,6070
2390,MEBB,3938,1459,5397
2391,MEBB,3847,1162,5009
2392,MEBB,3908,1383,5291
2393,MEBB,4110,1372,5482
2394,MEBB,3930,1371,5302
2395,MEBB,4534,1320,5854
2396,MEBB,4414,728,5142
2397,MEBB,4137,988,5125
2398,MEBB,4304,1424,5727
2399,MEBB,4378,1244,5622
2400,MEBB,4479,1549,6027
2401,MEBB,4184,1054,5238
2402,MEBB,4468,1135,5603
2403,MEBB,4292,1932,6224
2404,MEBB,4770,952,5722
2405,MEBB,3812,1781,5593
2406,MEBB,4295,2000,6295
2407,MEBB,4662,1457,6119
2408,MEBB,4568,1707,6275
2409,MEBB,4116,1774,5890
2410,MEBB,4557,1306,5863
2411,MEBB,4624,1563,6187
2412,MEBB,4395,1510,5905
2413,MEBB,4347,1650,5997
2414,MEBB,3966,1585,5551
2415,MEBB,3827,1526,5353
2416,MEBB,4548,1466,6014
2417,MEBB,4333,1131,5464
2418,MEBB,4538,1445,5983
2419,MEBB,4487,2268,6756
2420,MEBB,4100,1596,5696
2421,MEBB,4328,1634,5962
2422,MEBB,4266,1483,5749
2423,MEBB,4261,1309,5570
2424,MEBB,4516,2123,6640
2425,MEBB,4499,974,5472
2426,MEBB,3864,1676,5540
2427,MEBB,4149,597,4746
2428,MEBB,4298,1401,5699
2429,MEBB,3953,1574,5526
2430,MEBB,4357,1172,5529
2431,MEBB,4124,1272,5397
2432,MEBB,4430,1562,5993
2433,MEBB,4107,1502,5609
2434,MEBB,4060,1381,5441
2435,MEBB,4178,1055,5233
2436,MEBB,4244,1210,5454
2437,MEBB,4590,1376,5966
2438,MEBB,4046,1617,5663
2439,MEBB,4026,1461,5487
2440,MEBB,4413,1271,5684
2441,MEBB,4429,1530,5959
2442,MEBB,4333,1561,5894
2443,MEBB,4904,1450,6354
2444,MEBB,3690,1483,5172
2445,MEBB,4361,980,5340
2446,MEBB,3871,1410,5281
2447,MEBB,4355,1407,5762
2448,MEBB,3921,1752,5674
2449,MEBB,4036,1501,5537
2450,MEBB,4235,1404,5639
2451,MEBB,4622,1798,6420
2452,MEBB,4109,1565,5674
2453,MEBB,4326,1152,5478
2454,MEBB,4410,1627,6037
2455,MEBB,4963,1102,6066
2456,MEBB,3971,1352,5324
2457,MEBB,4495,1233,5729
2458,MEBB,4484,1348,5832
2459,MEBB,4005,1820,5825
2460,MEBB,4037,1325,5362
2461,MEBB,4580,1266,5845
2462,MEBB,4500,1040,5539
2463,MEBB,3953,1216,5169
2464,MEBB,4269,1853,6121
2465,MEBB,3933,1208,5141
2466,MEBB,4387,1715,6102
2467,MEBB,3871,1441,5312
2468,MEBB,4584,1806,6390
2469,MEBB,4454,1249,5703
2470,MEBB,4320,1405,5725
2471,MEBB,4294,1667,5961
2472,MEBB,4265,1205,5470
2473,MEBB,4439,1352,5791
2474,MEBB,4117,1241,5358
2475,MEBB,4265,1297,5562
2476,MEBB,4239,1604,5844
2477,MEBB,4422,966,5388
2478,MEBB,4526,1417,5942
2479,MEBB,4045,1644,5689
2480,MEBB,4298,1625,5923
2481,MEBB,4025,1599,5624
2482,MEBB,4199,1496,5695
2483,MEBB,4022,1664,5686
2484,MEBB,4409,1971,6380
2485,MEBB,4447,1081,5528
2486,MEBB,4391,1485,5876
2487,MEBB,4462,1556,6018
2488,MEBB,4180,1474,5653
2489,MEBB,3780,1084,4865
2490,MEBB,4218,1649,5868
2491,MEBB,4534,1414,5948
2492,MEBB,3980,1606,5586
2493,MEBB,3929,1701,5629
2494,MEBB,4250,1703,5953
2495,MEBB,4477,1394,5870
2496,MEBB,4079,1510,5589
2497,MEBB,3893,1414,5307
2498,MEBB,4133,1298,5430
2499,MEBB,4125,1214,5339
2500,MEBB,3950,1699,5650
2501,MEBB,3775,1333,5108
2502,MEBB,4447,1534,5981
2503,MEBB,4130,1399,5529
2504,MEBB,3966,1383,5349
2505,MEBB,4756,1174,5930
2506,MEBB,4522,1267,5789
2507,MEBB,4250,1185,5434
2508,MEBB,3891,1378,5269
2509,MEBB,4533,1645,6178
2510,MEBB,4219,1469,5689
2511,MEBB,4344,1213,5557
2512,MEBB,3890,1091,4981
2513,MEBB,4464,1399,5863
2514,MEBB,4657,1429,6086
2515,MEBB,4343,1404,5747
2516,MEBB,3861,1392,5252
2517,MEBB,4369,1636,6005
2518,MEBB,4323,1467,5790
2519,MEBB,4374,1256,5630
2520,MEBB,4031,1676,5707
2521,MEBB,4420,1217,5638
2522,MEBB,4570,1611,6181
2523,MEBB,4308,2010,6318
2524,MEBB,3757,998,4756
2525,MEBB,4066,1577,5642
2526,MEBB,4299,1570,5869
2527,MEBB,4480,1354,5834
2528,MEBB,4253,1364,5618
